lread lwrite scall sread swrite fork exec rchar wchar pgout ppgout pgfree pgscan atch pgin ppgin pflt vflt runqsz freemem freeswap Y outlier number
1.99511 0.56520 -0.37301 0.23883 0.48571 -0.59877 -0.45893 -0.43749 0.22348 0.58693 2.18375 2.37567 1.76101 -0.12745 3.41081 2.37933 -0.65023 -0.07810 -0.14817 -0.65813 -0.83472 0.27342 1.00000 7100
-0.32914 -0.40503 -1.18231 -0.71107 -0.49267 -0.59877 -0.45893 -0.66700 -0.35417 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.02321 -0.17004 -0.64498 -0.70850 -0.14022 1.88140 0.91035 0.59949 1.00000 4969
0.28941 -0.10392 2.53911 1.29428 0.03703 1.74056 2.18874 -0.11649 -0.28809 1.00150 0.88228 1.46718 1.29993 0.64339 -0.26509 -0.24186 2.72529 2.33251 -0.08932 -0.64564 -0.06276 -1.13956 1.00000 6457
-0.29165 -0.37157 0.34201 0.79169 -0.10007 -0.67944 -0.49730 0.12240 0.12670 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.13536 -0.08925 -0.74812 -0.80798 -0.13704 -0.32372 0.47364 0.38211 1.00000 2351
-0.16044 -0.07047 0.75829 1.65112 0.74744 -0.59877 -0.45893 1.94960 3.39877 0.24774 -0.12996 -0.24473 -0.30261 -0.09242 0.22503 -0.04437 -0.67470 -0.49488 -0.13545 -0.59447 -0.67298 0.11038 1.00000 6056
-0.34788 -0.40503 -1.18353 -0.80154 -0.83541 -0.67944 -0.49730 -0.73219 -0.61899 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14817 1.45875 1.26059 0.76253 1.00000 7847
-0.31039 -0.43848 -1.16210 -0.91713 -0.78556 0.04656 0.15502 -0.63542 -0.56851 -0.35527 -0.31401 -0.35597 -0.30261 -0.05738 -0.52457 -0.50218 0.33568 -0.17758 -0.14658 2.02000 1.23619 0.38211 1.00000 4129
-0.31039 -0.37157 -0.56217 -0.71609 -0.62977 -0.67944 -0.49730 0.02653 -0.25325 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.20743 -0.31367 -0.81979 -0.83730 -0.13704 1.40274 0.82212 0.65384 1.00000 105
-0.16044 -0.37157 -0.37913 -0.67589 -0.21847 -0.59877 -0.45893 -0.50492 -0.01499 -0.43065 -0.39289 -0.36833 -0.30261 -0.09242 0.06790 -0.14222 -0.58476 -0.53273 -0.14817 -0.45628 -0.61555 0.49080 1.00000 6560
-0.12295 -0.30466 1.00867 2.99304 0.13674 -0.43744 -0.45893 7.22700 -0.43951 1.22763 1.23723 1.12109 1.89596 -0.05738 -0.16419 -0.15209 -0.34781 0.06641 -0.14022 -0.62953 -0.73476 0.00169 1.00000 5335
1.50777 0.59866 1.98448 2.43014 2.44871 2.46656 0.03991 0.78998 0.12015 0.21005 0.56678 0.88625 0.74326 -0.16249 3.10809 2.62170 3.02595 3.08334 -0.14817 -0.47239 -0.72912 -1.46564 1.00000 3797
-0.31039 -0.40503 -0.44402 0.10816 0.15543 -0.59877 -0.19032 -0.37140 0.22119 2.28855 1.47780 0.49257 -0.30261 -0.12745 -0.51016 -0.50218 -0.52174 -0.46247 -0.14022 -0.54371 -0.73025 0.32776 1.00000 5200
-0.31039 -0.40503 -0.64420 -0.66584 -0.58615 -0.59877 -0.42056 -0.10826 -0.51450 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.56782 -0.53809 -0.67994 -0.72002 -0.12432 -0.41478 0.47686 0.49080 1.00000 452
-0.31039 -0.40503 -0.11528 -0.47485 -0.36180 -0.19544 -0.22870 -0.67236 -0.43520 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.48423 -0.08036 -0.29486 -0.14420 0.42045 -0.66140 0.21907 1.00000 437
0.06448 -0.13738 -0.06815 -0.19842 -0.05645 0.20790 0.30851 -0.31593 -0.29349 3.45123 1.27667 0.41655 -0.30261 2.57051 0.81605 0.53911 0.16612 0.17218 -0.13227 -0.63194 -0.07665 -0.05265 1.00000 2901
-0.36663 -0.43848 -1.26617 -0.88698 -0.73571 -0.68347 -0.49922 -0.76337 -0.53426 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58295 -0.53854 -0.82678 -0.87537 -0.14817 -0.08278 1.69233 0.59949 1.00000 1765
-0.27291 -0.33811 0.19509 -0.37433 -0.20601 -0.35677 -0.38218 -0.73661 -0.33601 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.22185 -0.30469 -0.55583 -0.50849 -0.14817 -0.51792 -0.61870 0.32776 1.00000 4795
0.68304 1.53543 3.25597 2.43014 4.21228 1.17589 0.42363 1.37073 0.11285 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.35159 -0.31367 1.99809 1.47592 -0.10046 0.23431 0.10075 -1.46564 1.00000 32
-0.32914 -0.43848 -1.19149 -0.71107 -0.49267 -0.59877 -0.42056 -0.67201 -0.32617 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.66945 -0.79018 -0.14022 1.85642 0.90869 0.70818 1.00000 206
-0.31039 -0.40503 -1.11864 -0.86185 -0.66093 -0.11477 -0.22870 -0.56642 -0.32756 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.52457 -0.50218 0.29626 -0.32392 -0.14181 1.91524 1.25064 0.27342 1.00000 3277
-0.32914 -0.40503 -1.09170 -0.79651 -0.70455 -0.59877 -0.45893 -0.08722 -0.19642 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.03445 0.13516 -0.69393 -0.75248 -0.14817 2.53451 1.20072 0.65384 1.00000 6845
0.15820 -0.43848 0.37323 -0.08283 -0.10007 1.82526 3.19408 -0.50385 -0.43407 -0.05377 0.00215 -0.15789 -0.13083 0.04774 0.01024 -0.08836 1.13350 1.39790 -0.12272 -0.64685 -0.51808 -0.37873 1.00000 6253
-0.29165 -0.33811 0.00776 -0.23863 -0.10007 -0.35677 0.22985 -0.21881 -0.48685 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.45249 -0.46627 -0.56885 -0.52404 -0.14817 -0.54532 -0.73810 0.43646 1.00000 6541
0.36439 0.13027 1.10907 0.74143 0.42339 1.73653 0.57520 1.67001 0.45473 2.20187 2.32309 4.22663 2.45278 0.81684 1.28816 1.75545 1.14434 2.01134 -0.14817 -0.62671 -0.58329 -0.65045 1.00000 2242
-0.29165 -0.43848 -0.89764 -0.79651 -0.69208 -0.43744 -0.22870 -0.75453 -0.56151 -0.27989 -0.32716 -0.33743 -0.30261 -0.19753 -0.55340 -0.52014 -0.55837 -0.67033 -0.14658 -0.56264 -0.74398 0.54515 1.00000 6801
1.63898 4.04464 0.82747 0.10313 0.05572 -0.43744 -0.26707 0.87164 0.17331 4.50650 2.38094 1.54752 0.44243 1.58944 3.23783 3.85151 0.44931 0.31669 -0.14817 -0.63315 -0.78003 -0.37873 1.00000 7408
-0.29165 -0.33811 0.45220 0.09811 0.07442 -0.51810 -0.42056 -0.69501 -0.46171 0.17236 -0.14311 -0.25091 -0.30261 0.18789 -0.36600 -0.30469 -0.53660 -0.54514 -0.14817 -0.60817 -0.54465 0.27342 1.00000 3207
-0.32914 -0.43848 0.11000 -0.32910 -0.41789 -0.19544 -0.11358 -0.38062 -0.44732 -0.31758 -0.10367 0.52162 7.54703 -0.16249 -0.30834 -0.25981 0.13291 -0.07077 -0.14579 -0.65854 -0.53620 0.21907 1.00000 7738
0.10197 0.73248 -0.84500 -0.64573 -0.63600 -0.67944 -0.49730 0.94935 0.99811 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.49574 -0.43934 -0.82328 -0.87814 -0.13704 -0.30116 1.02020 0.59949 1.00000 4875
-0.31039 -0.43848 -0.42443 0.07800 1.53887 0.28856 0.00154 1.15804 0.09151 -0.43065 -0.39289 -0.36833 -0.30261 0.04774 0.83047 0.58400 0.85661 1.23507 -0.12591 -0.25120 1.16620 -0.54176 1.00000 1213
0.12072 0.76594 -0.84500 -0.76133 -0.69832 -0.43744 -0.38218 -0.25742 -0.37817 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.49574 -0.47525 -0.37403 -0.25821 -0.14817 -0.45466 -0.73868 0.59949 1.00000 5919
-0.31039 -0.43848 -0.82847 -0.33915 -0.18108 0.28856 -0.38218 -0.21525 -0.60019 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 0.25003 0.08107 -0.14022 2.24885 1.27357 0.49080 1.00000 3601
-0.32914 -0.43848 -0.90132 -0.70604 -0.56122 -0.59877 -0.19032 -0.73631 -0.52443 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.45249 -0.44832 -0.56553 -0.66599 -0.14658 -0.27456 -0.73307 0.59949 1.00000 8074
-0.29165 -0.43848 0.44853 -0.05267 -0.08138 0.12723 -0.30544 -0.12647 -0.46680 -0.31758 -0.32716 -0.33743 -0.30261 -0.19753 -0.07770 -0.08028 0.20108 0.05699 -0.13465 -0.58440 -0.53028 0.00169 1.00000 7337
-0.32914 -0.40503 -1.29189 -0.97744 -0.81049 -0.67944 -0.49730 -0.79333 -0.60498 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82127 -0.88218 -0.14817 2.25248 1.28310 0.81687 1.00000 7663
-0.32914 -0.43848 1.63064 0.96257 1.04034 -0.03410 -0.42056 0.16775 0.23439 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.19620 0.00051 -0.20797 -0.16187 -0.12272 -0.14281 -0.67188 0.05604 1.00000 1565
1.03917 1.06704 0.96459 -0.05770 -0.33064 3.67656 6.17942 -0.29837 -0.48502 -0.39296 -0.36659 -0.35597 -0.30261 -0.19753 0.93138 0.74558 2.09424 2.70217 -0.14181 -0.60495 -0.52526 -1.19391 1.00000 2412
-0.25416 -0.43848 0.26488 0.25894 -0.01906 -0.27610 -0.30544 0.37178 -0.27112 1.67612 1.07685 0.91467 0.95721 -0.12745 0.58325 0.40267 -0.37517 -0.17496 -0.14261 -0.65451 -0.52800 0.05604 1.00000 3336
-0.36663 -0.43848 -0.94356 -0.65076 -0.54875 -0.67944 -0.49730 -0.67911 -0.42112 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.82302 -0.88218 -0.14658 -0.01630 1.05158 0.38211 1.00000 6691
0.15820 -0.37157 -0.50402 -0.31402 -0.24340 1.90189 3.33990 0.58907 -0.39871 1.22763 1.30296 1.79473 3.59128 0.15285 4.24690 2.65761 1.00869 1.67174 -0.14022 -0.65733 -0.56701 -0.43307 1.00000 5526
-0.16044 -0.17083 -0.55972 -0.71609 -0.58615 -0.51810 -0.42056 -0.79510 -0.54208 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.54980 -0.70902 -0.13863 -0.24112 -0.84201 0.65384 1.00000 5488
0.21444 1.06704 -0.17283 1.42495 0.19282 -0.51810 -0.38218 1.46996 3.14063 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.54534 -0.51791 -0.14261 -0.53041 -0.67208 0.32776 1.00000 7209
-0.25416 -0.40503 -0.77337 -0.25371 -0.21224 -0.11477 -0.22870 -0.71564 -0.53417 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.45249 -0.40344 -0.21845 -0.17339 -0.14817 -0.47803 -0.84702 0.43646 1.00000 824
-0.27291 -0.43848 -0.63012 -0.31402 0.22398 0.53056 -0.34381 -0.50603 -0.08832 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 0.41784 0.21616 -0.13863 -0.31566 1.02651 0.00169 1.00000 4943
-0.32914 -0.40503 -0.48994 -0.53516 -0.44905 -0.43744 -0.34381 0.12097 0.39237 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 1.04670 1.35599 -0.27789 -0.56713 -0.13863 -0.32815 0.91628 0.05604 1.00000 3554
0.02700 0.53174 -1.28944 -0.97744 -0.81049 -0.67944 -0.49730 -0.79330 -0.60545 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82302 -0.88218 -0.14817 2.21662 1.28117 0.76253 1.00000 3823
0.17695 0.13027 0.80788 0.09308 1.12758 0.20790 -0.19032 -0.42228 3.93068 1.15225 1.40813 0.94805 0.70952 0.04774 0.97462 0.60195 0.11543 0.63608 -0.14817 -0.60898 -0.77858 -0.43307 1.00000 2078
1.09540 2.10418 -0.73174 -0.27884 -0.22470 -0.43744 -0.42056 -0.33664 -0.32995 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 -0.07770 -0.18800 -0.39151 -0.47707 -0.14420 -0.55902 -0.73618 0.43646 1.00000 6907
-0.36663 -0.43848 -1.30903 -0.99755 -0.84788 -0.67944 -0.49730 -0.81821 -0.60826 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.81105 -0.88233 -0.14817 2.63645 1.26897 0.70818 1.00000 110
-0.34788 -0.40503 -1.28454 -0.99252 -0.85411 -0.67944 -0.49730 -0.78660 -0.65724 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.82328 -0.88233 -0.14817 2.26336 1.27365 0.76253 1.00000 7446
-0.16044 -0.20429 0.54648 0.99775 0.36108 -0.35677 -0.30544 -0.21907 -0.22234 0.62462 0.11981 -0.15820 -0.30261 0.64339 0.08087 -0.06232 1.89146 0.34810 -0.14499 -0.60978 -0.85473 0.00169 1.00000 439
-0.21667 -0.37157 -0.20772 0.37956 0.43586 1.89786 0.22985 1.14308 -0.14573 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.03619 0.20563 1.64149 1.29130 -0.13863 2.78109 1.26274 -0.10700 1.00000 923
-0.23542 -0.37157 0.14061 0.09308 0.21152 0.93390 -0.30544 -0.29689 -0.53396 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 0.80591 0.53241 -0.14499 2.64612 1.27148 0.16473 1.00000 2585
-0.27291 -0.40503 1.05520 0.29914 0.45455 -0.43744 -0.30544 -0.72482 -0.03491 -0.31758 -0.23513 -0.33125 -0.30261 0.15285 -0.03445 0.00949 -0.49290 -0.51791 -0.13068 -0.50463 0.71383 0.00169 1.00000 7473
-0.32914 -0.43848 -0.86091 -0.81159 -0.71701 -0.59877 -0.19032 -0.01602 -0.58465 0.02161 -0.18255 -0.20764 -0.19015 0.08278 -0.51016 -0.50218 -0.67295 -0.71583 -0.14817 -0.64081 -0.74404 0.65384 1.00000 5043
-0.32914 -0.43848 -0.89642 -0.22355 0.31746 -0.59877 -0.38218 2.71480 3.03139 0.77349 2.34939 6.47189 5.05663 -0.16249 3.92039 5.02521 -0.63860 -0.73410 -0.12909 -0.63920 1.00827 -0.37873 1.00000 555
-0.21667 -0.17083 -0.64359 -0.55527 -0.40543 -0.51810 -0.45893 -0.80847 -0.48310 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.20743 -0.31367 -0.63275 -0.62682 -0.13624 -0.34266 -0.83566 0.54515 1.00000 3755
-0.31039 -0.33811 -1.17741 -0.81159 -0.86034 -0.67944 -0.49730 -0.72834 -0.63921 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.81953 -0.88008 -0.14817 1.86085 1.24376 0.76253 1.00000 3714
-0.34788 -0.43848 -0.54687 -0.69599 -0.56745 -0.51810 -0.42056 -0.73893 -0.48874 -0.12914 -0.26142 -0.30653 -0.30261 -0.09242 -0.51016 -0.50218 -0.65197 -0.67813 -0.14817 -0.63074 -0.57530 0.54515 1.00000 5323
-0.36663 -0.43848 -0.53952 -0.59547 -0.60484 -0.67944 -0.49730 0.07323 -0.57006 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.82154 -0.80484 -0.14817 0.17226 -0.75527 0.59949 1.00000 6658
0.15820 -0.10392 1.11397 1.23397 1.02787 1.42193 1.38676 1.71468 2.16595 3.79796 5.17908 8.62321 6.61615 0.01270 7.57900 7.18859 1.74305 2.60248 -0.11239 -0.66055 -0.77027 -1.57433 1.00000 7424
-0.12295 -0.23775 1.92571 0.50018 0.36108 -0.27610 -0.22870 -0.12134 -0.36615 0.96193 0.39456 0.60628 0.89831 0.43141 -0.22257 -0.15299 0.00338 0.10720 -0.12750 -0.60495 -0.01354 -0.21569 1.00000 5062
-0.19793 -0.40503 -1.20802 -0.85682 -0.74194 -0.67944 -0.49730 -0.54634 -0.49232 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82503 -0.87605 -0.14022 0.64648 1.16505 0.70818 1.00000 4778
-0.29165 -0.43848 -0.91295 -0.42962 -0.66093 0.28856 -0.07521 2.21095 0.40569 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.16419 -0.17004 1.06463 0.24339 -0.14022 0.16380 1.15970 -0.37873 1.00000 7002
0.38313 1.23432 0.18591 0.11318 -0.46774 0.36923 -0.03684 1.44919 -0.50770 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 1.34942 0.90716 0.93702 0.56068 -0.13704 -0.18270 1.00643 -0.21569 1.00000 727
-0.36663 -0.43848 -1.32739 -1.01263 -0.87280 -0.67944 -0.49730 -0.81835 -0.62858 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82302 -0.88218 -0.14817 1.85320 1.24281 0.76253 1.00000 861
-0.29165 -0.43848 -1.05497 -0.81159 -0.64846 0.44990 0.00154 -0.45154 -0.15504 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.43808 -0.45730 1.19223 0.17218 -0.14817 1.78913 1.23453 0.05604 1.00000 4945
-0.19793 -0.17083 -0.53769 -0.63065 -0.51760 -0.43744 -0.26707 -0.77112 -0.46877 1.49522 0.93750 0.25710 -0.30261 -0.12745 0.25530 0.46954 -0.04006 0.02547 -0.14022 -0.57997 -0.63079 0.27342 1.00000 2829
-0.29165 -0.43848 1.35577 0.51023 0.71005 -0.51810 -0.11358 -0.64621 1.71197 0.77349 0.19737 -0.09084 -0.30261 -0.09242 0.22358 0.03507 -0.61247 -0.43105 -0.14817 -0.62792 -0.78473 0.00169 1.00000 1981
-0.31039 -0.43848 -1.07640 -0.74122 -0.69208 0.20790 -0.07521 0.14256 -0.33412 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.43808 -0.45730 0.63985 0.41617 -0.13386 -0.29793 1.09265 -0.10700 1.00000 4461
-0.34788 -0.43848 -1.06171 -0.72112 -0.62354 -0.67944 -0.49730 -0.67840 -0.61207 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.52457 -0.49320 -0.81979 -0.87291 -0.13863 -0.16779 0.91305 0.70818 1.00000 2365
-0.36663 -0.43848 -1.17925 -0.87190 -0.79179 -0.67944 -0.49730 -0.81851 -0.64954 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.53809 -0.82180 -0.87835 -0.14817 -0.35555 0.97102 0.76253 1.00000 7970
-0.34788 -0.43848 -1.00171 -0.70604 -0.71701 -0.67944 -0.49730 -0.41680 -0.55477 -0.31758 -0.34030 -0.34361 -0.30261 -0.16249 -0.48132 -0.48423 -0.81454 -0.82474 0.88575 -0.67183 -3.14726 -4.56333 1.00000 5996
-0.02923 0.09682 -0.00142 1.48526 0.54803 -0.35677 -0.34381 1.58504 2.82039 0.73768 0.27756 -0.07168 -0.30261 1.44928 -0.53899 -0.52014 -0.25516 -0.54095 -0.14340 -0.46031 -0.67201 0.27342 1.00000 430
-0.31039 -0.43848 0.27590 -0.19842 0.62281 -0.03410 -0.42056 -0.58712 -0.52222 -0.16683 -0.28772 -0.31889 -0.30261 -0.12745 -0.46691 -0.47525 -0.12231 -0.27497 -0.13227 -0.63517 0.90644 0.32776 1.00000 6326
0.68304 1.16741 -0.08161 0.48008 0.20528 0.04656 0.95700 0.55927 0.30238 -0.43065 -0.39289 -0.36833 -0.30261 0.15285 0.62649 0.80572 -0.14145 -0.18962 4.47268 -0.67586 -3.14724 -4.50899 1.00000 7553
0.75801 -0.27120 0.90032 -0.06272 -0.29949 4.24122 5.91082 -0.33253 -0.47837 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.31152 0.24288 3.12385 3.47080 -0.14340 -0.27295 -0.52285 -1.41129 1.00000 1974
-0.29165 -0.43848 -0.50646 0.04282 0.27383 0.85323 -0.30544 -0.37880 -0.62120 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 0.80416 0.51461 -0.14817 2.25046 1.27025 0.21907 1.00000 2413
-0.34788 -0.43848 -1.25699 -0.87190 -0.74194 -0.67944 -0.49730 -0.81946 -0.62011 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14022 1.77423 0.93773 0.76253 1.00000 5906
0.19569 -0.40503 0.01389 -0.17329 -0.24340 1.90189 3.10966 -0.62733 -0.37357 0.54924 -0.02480 -0.19528 -0.30261 -0.16249 -0.19302 -0.23288 1.07511 1.27067 -0.13784 -0.61865 -0.55584 -0.32438 1.00000 1021
-0.32914 -0.40503 -0.54932 -0.79148 -0.66093 -0.43744 -0.07521 -0.77385 -0.57120 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.48423 -0.62925 -0.64567 -0.14499 -0.41599 -0.56232 0.49080 1.00000 5067
0.55183 1.63580 1.00377 1.48526 1.31453 1.17186 -0.03876 1.20896 1.09958 -0.43065 -0.39289 -0.36833 -0.30261 -0.09242 2.19416 1.36093 1.53687 2.14617 -0.13624 -0.44177 -0.80813 -0.59611 1.00000 3097
-0.36663 -0.43848 -1.31637 -1.01263 -0.84788 -0.67944 -0.49730 -0.81835 -0.60443 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88129 -0.14181 2.72388 1.27521 0.76253 1.00000 6206
-0.29165 -0.40503 0.09592 -0.57034 -0.26833 -0.67944 -0.49730 -0.17000 0.72262 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.58223 -0.54707 -0.41424 -0.83940 -0.13863 -0.20043 0.51023 0.65384 1.00000 6044
0.12072 -0.20429 0.84155 0.25894 -0.08138 -0.11477 0.11665 0.02287 0.34010 0.39849 1.11891 2.65378 2.09277 0.18789 0.98904 1.21236 0.03502 0.71985 -0.10682 -0.64443 0.49369 -0.05265 1.00000 6655
-0.29165 -0.37157 -1.17741 -0.85682 -0.74817 0.04656 0.03991 -0.29630 -0.44770 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.49574 -0.47525 0.52273 -0.17549 -0.13704 1.75771 1.24002 0.38211 1.00000 4814
-0.32914 -0.40503 -1.22210 -0.79651 -0.79802 -0.67944 -0.49730 0.27095 -0.63406 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.52911 -0.78098 -0.86851 -0.14817 2.26295 1.28143 0.76253 1.00000 1817
-0.34788 -0.40503 -1.11129 -0.74625 -0.57991 -0.67944 -0.49730 -0.67243 -0.61668 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.52014 -0.81979 -0.85825 -0.13863 -0.27497 0.90091 0.65384 1.00000 2903
0.58932 1.83653 0.50179 -0.23863 -0.40543 -0.35677 -0.34381 1.19027 -0.20080 1.07688 1.32925 0.69466 0.67578 0.74851 -0.40925 -0.38548 -0.26390 -0.16606 -0.14022 -0.63033 -0.70866 0.27342 1.00000 2357
-0.29165 -0.37157 -0.29955 0.14837 -0.49267 -0.67944 -0.49730 -0.73241 -0.60705 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.78133 -0.88129 -0.14022 0.32093 0.88395 0.54515 1.00000 6684
-0.31039 -0.40503 -0.38525 -0.74122 -0.54252 -0.11477 -0.19032 -0.62870 -0.51011 -0.24221 -0.31401 0.03338 0.06007 -0.12745 -0.51016 -0.48423 -0.20272 0.00882 -0.14420 -0.65491 -0.63170 0.43646 1.00000 7237
0.66429 1.46852 -0.39566 -0.50501 -0.44282 0.44586 0.34496 -0.20696 -0.03764 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.56782 -0.53809 1.23331 0.63393 -0.13068 -0.36441 0.42973 -0.21569 1.00000 3267
-0.32914 -0.40503 -0.53952 -0.68594 -0.57368 -0.59877 -0.42056 0.02640 -0.29893 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.29393 -0.17902 -0.65722 -0.75772 -0.14499 1.62313 1.19604 0.54515 1.00000 6181
-0.34788 -0.43848 -0.29404 -0.37936 -0.29325 -0.67944 -0.49730 -0.69897 -0.36344 0.39849 0.40903 0.04574 -0.24638 -0.02234 -0.25068 -0.27776 -0.82328 -0.84254 -0.13386 -0.64806 0.92541 0.38211 1.00000 7247
-0.19793 -0.13738 -0.46484 -0.64071 -0.59238 -0.67944 -0.49730 -0.79235 -0.51290 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.52014 -0.82503 -0.60483 -0.14420 -0.31324 -0.75290 0.54515 1.00000 3356
-0.29165 -0.43848 -1.29740 -1.00257 -0.83541 -0.59877 -0.45893 -0.82091 -0.60100 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.22257 -0.12606 -0.66133 -0.73410 -0.14658 2.60422 1.26250 0.70818 1.00000 3541
-0.36663 -0.43848 -1.31637 -0.97744 -0.80426 -0.67944 -0.49730 -0.82090 -0.62731 -0.35527 -0.36659 -0.35597 -0.30261 -0.16249 -0.59665 -0.55604 -0.82180 -0.88040 -0.14817 -0.60737 1.01473 0.76253 1.00000 240
0.43936 1.40160 0.04878 0.18355 0.44209 0.60720 -0.30544 -0.40549 -0.51632 -0.01608 0.18423 0.08808 0.08734 -0.12745 0.71226 0.25904 0.61223 0.54508 -0.14817 -0.65370 -0.62379 0.11038 1.00000 6285
-0.31039 -0.43848 0.47914 -0.07278 0.31122 -0.59877 -0.42056 -0.68077 0.27171 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 1.94549 1.23391 -0.70040 -0.17706 -0.13227 -0.47562 -0.62722 0.21907 1.00000 6996
-0.06672 -0.37157 -0.20344 -0.10293 0.01833 -0.67944 -0.49730 -0.35897 -0.26882 0.54736 1.05055 1.87662 2.37138 0.15285 1.08634 1.35195 -0.82005 -0.58677 -0.14817 -0.65773 -0.64932 0.16473 1.00000 7502
-0.34788 -0.40503 -0.75195 -0.88698 -0.74817 -0.59877 -0.45893 -0.81484 -0.65915 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.69393 -0.76819 -0.14022 0.18918 0.87600 0.65384 1.00000 4599
-0.23542 -0.43848 1.22477 0.45495 1.24598 1.25253 0.38334 -0.34795 2.91787 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.20917 0.25904 1.58922 1.66960 -0.13863 -0.49294 -0.74217 -0.70480 1.00000 5109
-0.31039 -0.37157 0.91317 0.89723 0.42963 -0.43744 -0.15195 -0.28056 0.47703 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.09529 -0.08028 -0.34781 -0.17234 -0.11159 0.06066 -0.76467 -0.05265 1.00000 5264
-0.23542 -0.27120 -0.15752 0.06795 0.42963 -0.59877 -0.19032 -0.72184 -0.42319 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.55340 -0.52911 -0.65783 -0.59928 -0.14817 -0.56546 -0.83412 0.43646 1.00000 3326
