ClimbRate Sgz P Q CurRoll AbsRoll DiffClb DiffRollRate DiffDiffClb SaTime1 SaTime2 SaTime3 SaTime4 DiffSaTime1 DiffSaTime2 DiffSaTime3 DiffSaTime4 Sa Y outlier number
0.70175 0.14933 0.64448 -0.12506 -0.57467 -0.53878 0.52703 1.03675 -0.17487 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.09305 1.00000 1203
0.53604 -0.20446 1.73967 -0.29768 -0.57467 0.19247 0.33779 1.03675 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 13883
0.30187 0.03140 0.54784 -0.38399 0.58119 -0.78253 0.81090 -0.87005 -0.06954 -1.36534 -0.60338 -0.60327 -0.59331 -3.36864 -0.01041 0.05862 -0.01294 -0.59308 -0.39080 1.00000 7942
-0.10881 -0.83341 -0.38629 -0.81554 -0.78482 0.19247 0.71628 0.63950 -0.28020 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.09305 1.00000 10420
1.17368 -0.24377 -1.19158 -0.98815 0.26596 0.19247 1.00015 -0.15500 -0.17487 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 0.35359 1.00000 3727
-0.27453 1.01414 -0.61178 0.56541 0.58119 0.43622 -0.98694 -1.50566 0.35178 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.53968 1.00000 12741
-0.15564 0.11002 -0.67620 -0.90184 0.37104 0.67997 0.90552 0.24225 -0.70153 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 8880
0.47479 0.07071 0.16130 0.82434 1.84213 0.19247 -1.27081 -0.79060 0.35178 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.53968 1.00000 14564
0.32349 -0.08653 1.12765 -0.64292 0.79135 -0.29503 0.81090 0.40115 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.24192 1.00000 11913
-0.65279 1.28931 1.19207 -0.47030 -1.62545 -0.78253 0.90552 1.99015 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 322
0.53604 1.21069 0.29015 0.13387 -0.88990 -0.05128 -0.41920 1.19565 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.20471 1.00000 4537
-0.99863 1.17138 -1.93245 0.39279 1.73705 1.65497 -1.08156 -0.39335 0.56244 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 12666
0.85666 0.22795 1.35313 -0.72923 -0.04928 1.16747 0.52703 0.08335 -0.49087 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.53968 1.00000 5541
1.84374 1.01414 0.86996 0.39279 -0.36451 -0.29503 -0.70307 0.95730 0.35178 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.05583 1.00000 493
-0.67440 0.07071 0.54784 -0.12506 -0.57467 1.16747 -0.22995 0.71895 0.14112 1.11926 1.11463 1.11455 1.11258 -2.21007 -0.01041 0.05862 -0.01294 1.11240 -0.24192 1.00000 8944
-1.10670 -0.36170 0.48342 -0.72923 -1.94068 0.67997 0.52703 1.03675 -0.70153 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 1.54462 1.00000 2395
1.87617 1.44655 0.45121 0.22017 -0.15435 0.19247 -0.32458 -0.23445 0.14112 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.09305 1.00000 4744
-0.14484 -0.00791 0.70890 0.13387 2.26244 0.92372 -0.04071 -0.87005 -1.54418 0.12542 0.13291 0.13294 0.38149 0.10707 -0.01041 -3.38599 -0.01294 0.38148 -0.24192 1.00000 3482
-0.58074 -0.32239 1.09544 -0.29768 -1.62545 0.92372 -0.13533 0.56005 0.14112 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 1831
0.61889 -0.00791 -0.96610 0.39279 0.47612 0.19247 -0.60845 0.00390 0.35178 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.39080 1.00000 5074
-0.30335 -0.51894 -1.12716 0.39279 -0.99498 -0.78253 -0.41920 -0.87005 0.14112 0.37388 -0.11252 -0.11246 -0.83701 2.42421 -0.01041 5.22555 -0.01294 -0.83672 -0.53968 1.00000 9873
1.20610 -1.61961 -0.93389 -1.33339 -0.67975 0.67997 1.28402 -0.39335 0.35178 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 12734
0.36672 -0.20446 0.58005 -0.98815 0.47612 1.16747 0.71628 -0.23445 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 7155
-1.64347 -0.87272 -0.96610 -1.07446 -0.99498 0.43622 0.81090 0.56005 0.35178 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.09305 1.00000 1573
-0.21328 -0.79410 -1.03053 -0.55661 0.16088 0.19247 0.43241 -0.39335 0.14112 -0.12304 -0.35795 -0.35787 -0.34961 1.26564 -0.01041 0.05862 -0.01294 -0.34944 0.80023 1.00000 4383
-0.92297 1.13207 -0.28966 1.08327 1.63198 -0.53878 -1.17619 -0.55225 0.03579 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.68856 1.00000 7781
2.07430 -0.79410 0.86996 -0.29768 1.00151 -1.51378 0.90552 -2.22071 0.45711 -2.85611 -2.81225 -2.81189 -2.78660 0.10707 -0.01041 0.05862 -0.01294 -2.78583 1.09798 1.00000 1083
0.34871 -1.10858 0.41899 -2.11017 0.16088 -0.29503 2.51412 1.11620 0.14112 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.39080 1.00000 13293
-0.95179 -0.12584 0.25794 -0.64292 0.37104 0.92372 0.33779 -0.47280 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 15533
-1.15714 -0.40101 -1.67476 -0.03875 1.10658 0.67997 -0.41920 -1.34676 0.45711 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.83744 1.00000 12772
0.48560 -0.32239 1.03101 -1.59232 0.37104 0.43622 1.56789 0.56005 0.35178 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 4858
0.65492 -0.08653 -0.06418 -0.98815 0.05580 -0.05128 1.09477 1.19565 0.03579 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 4210
-0.85453 0.42450 0.12909 0.56541 0.05580 1.16747 -1.17619 -0.47280 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 786
0.67293 0.46381 0.25794 0.47910 1.00151 -0.53878 -0.70307 -0.31390 0.35178 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.24192 1.00000 16211
0.16498 0.22795 0.29015 -1.24708 1.21166 1.16747 1.00015 -1.10841 -0.17487 0.37388 0.13291 0.13294 0.13779 1.26564 -0.01041 0.05862 -0.01294 0.13784 0.50247 1.00000 4748
0.20100 -0.20446 0.41899 -0.72923 1.63198 1.16747 0.43241 -0.71115 0.14112 0.37388 0.37834 0.37834 0.38149 -2.21007 -0.01041 0.05862 -0.01294 0.38148 -0.68856 1.00000 355
-0.46906 -0.36170 -2.35120 -0.72923 -0.67975 -0.53878 1.66251 0.00390 -1.64951 0.12542 -0.35795 -0.35787 -0.59331 1.26564 -0.01041 1.78093 -0.01294 -0.59308 0.05583 1.00000 12933
0.91430 -0.63686 -2.12572 0.39279 1.42182 -1.51378 0.24316 -2.37961 0.14112 -2.11072 -2.07596 -2.07568 -2.05551 0.10707 -0.01041 0.05862 -0.01294 -2.05491 -0.24192 1.00000 12882
-1.66869 0.30657 1.19207 0.04756 -0.25943 0.92372 -0.41920 0.16280 -0.17487 0.62234 0.86920 0.86915 0.86888 -1.05150 -0.01041 -1.66368 -0.01294 0.86876 -0.83744 1.00000 704
0.16858 0.03140 -0.41851 -0.98815 -0.78482 0.67997 0.71628 -0.07555 0.03579 0.87080 0.62377 0.62374 0.62518 1.26564 -0.01041 -1.66368 -0.01294 0.62512 -0.39080 1.00000 1942
-0.31776 -1.34444 1.12765 0.73803 -0.78482 -0.29503 -1.08156 0.00390 -0.91219 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.68856 1.00000 11568
-0.57353 -0.08653 0.38678 0.04756 -0.15435 -0.29503 -0.13533 0.08335 0.03579 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.53968 1.00000 5031
1.36821 -0.67617 0.93438 -0.64292 -0.36451 1.16747 0.33779 -0.39335 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.39080 1.00000 2339
-1.30484 0.58173 0.41899 -0.47030 0.58119 0.92372 0.24316 0.08335 0.24645 0.62234 0.62377 0.62374 0.62518 -1.05150 -0.01041 0.05862 -0.01294 0.62512 -0.24192 1.00000 2892
1.66362 -2.20925 -1.25601 -2.02386 0.16088 1.16747 1.94638 -0.31390 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.83744 1.00000 14002
0.26945 -0.00791 0.64448 -0.29768 -0.46959 0.92372 -0.13533 0.16280 -0.06954 0.37388 0.37834 0.37834 0.86888 -1.05150 -0.01041 -3.38599 -0.01294 0.86876 -0.53968 1.00000 12500
0.06051 -2.09132 -0.57956 -0.29768 -1.41529 -2.00128 2.23025 2.62575 -2.07083 0.87080 0.86920 0.86915 0.38149 0.10707 -0.01041 3.50324 -0.01294 0.38148 -0.83744 1.00000 8840
-0.32856 1.05345 1.64303 -0.29768 -1.41529 0.92372 -0.13533 0.16280 0.14112 0.87080 0.86920 0.86915 0.86888 -1.05150 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 12986
1.48710 -0.63686 0.00024 0.91065 -1.73053 -2.73253 0.43241 1.99015 -0.38554 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.05583 1.00000 466
-0.64198 -0.08653 -1.41706 0.13387 0.79135 -0.05128 -0.32458 -2.14126 0.24645 -0.86842 -1.09424 -1.09407 -1.08071 1.26564 -0.01041 0.05862 -0.01294 -1.08036 -0.39080 1.00000 12902
-0.86894 1.44655 -0.22524 0.22017 0.05580 1.16747 -0.70307 -0.07555 0.03579 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.68856 1.00000 14637
0.38113 -0.40101 1.54640 0.04756 0.68627 1.41122 -0.60845 -0.23445 0.56244 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.20471 1.00000 2654
0.80262 0.97483 1.19207 0.73803 0.58119 1.41122 -1.46005 -0.63170 -0.28020 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.05583 1.00000 13380
-0.40782 0.07071 -1.15937 -1.33339 0.16088 0.92372 -0.51382 -0.79060 1.40509 0.62234 0.62377 0.62374 0.38149 1.26564 -0.01041 1.78093 -0.01294 0.38148 -0.83744 1.00000 7928
0.12175 0.07071 -1.57812 0.56541 -0.36451 -0.53878 -0.51382 -0.31390 -0.17487 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.39080 1.00000 14278
-0.51950 -0.79410 -0.77283 0.47910 1.10658 0.19247 -0.41920 0.63950 -0.59620 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 6728
0.54324 -0.71548 0.32236 0.13387 0.89643 -1.02628 0.71628 -1.66456 -0.38554 -2.35918 -2.32139 -2.32108 -2.29921 0.10707 -0.01041 0.05862 -0.01294 -2.29855 1.24686 1.00000 6369
-0.87614 0.85690 -1.99687 -0.47030 0.05580 0.92372 0.14854 -1.26731 0.35178 0.62234 0.37834 0.37834 -0.10591 1.26564 -0.01041 3.50324 -0.01294 -0.10580 -0.83744 1.00000 6038
1.76809 0.11002 0.29015 -0.38399 0.16088 -0.29503 0.52703 0.32170 -0.06954 0.12542 0.13291 0.13294 0.13779 -2.21007 -0.01041 0.05862 -0.01294 0.13784 -0.39080 1.00000 12545
0.55045 -0.20446 -0.25745 -1.24708 -0.88990 -0.05128 1.37864 0.63950 0.03579 0.62234 0.62377 0.62374 0.62518 -1.05150 -0.01041 1.78093 -0.01294 0.62512 -0.53968 1.00000 11658
1.44026 2.97962 1.03101 0.30648 -0.36451 -1.27003 0.24316 0.48060 -0.06954 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.05583 1.00000 12186
-0.77888 0.73897 0.38678 1.25588 -2.04576 -1.51378 -0.70307 0.95730 -0.17487 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.20471 1.00000 15630
0.83504 1.87895 0.67669 1.94636 1.00151 -0.29503 -2.02779 -0.47280 -0.28020 -0.61996 -0.60338 -0.60327 -0.34961 0.10707 -0.01041 -3.38599 -0.01294 -0.34944 0.80023 1.00000 15739
-0.41863 -0.79410 1.06323 0.30648 2.26244 1.41122 -0.89232 -2.06181 0.24645 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 0.80023 1.00000 12062
1.22051 0.38519 0.83775 0.65172 0.47612 0.19247 -0.89232 -0.79060 -0.38554 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.09305 1.00000 327
0.43517 -0.71548 -0.57956 -0.64292 0.68627 0.92372 0.33779 -0.94951 0.14112 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 0.05583 1.00000 5928
0.24423 0.77828 0.77332 -0.81554 0.68627 1.16747 0.52703 0.48060 -0.06954 0.87080 1.11463 1.11455 1.11258 -2.21007 -0.01041 0.05862 -0.01294 1.11240 -0.24192 1.00000 12344
-0.45105 0.38519 0.45121 -0.55661 0.79135 0.19247 0.52703 -0.39335 -0.17487 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.68856 1.00000 6060
-0.18807 -0.59755 1.57861 -0.12506 -0.57467 -0.05128 0.43241 1.11620 -0.70153 0.37388 0.62377 0.62374 0.62518 -2.21007 -0.01041 0.05862 -0.01294 0.62512 0.50247 1.00000 8460
1.09442 0.89621 0.64448 0.56541 0.58119 1.41122 -1.08156 0.16280 -0.49087 0.87080 1.11463 1.11455 1.11258 -2.21007 -0.01041 0.05862 -0.01294 1.11240 -0.39080 1.00000 2779
-0.06558 -0.36170 -0.51514 -0.81554 0.58119 0.92372 0.62165 0.24225 -0.06954 0.37388 0.37834 0.37834 0.38149 -2.21007 -0.01041 0.05862 -0.01294 0.38148 0.50247 1.00000 16487
1.75368 0.46381 1.15986 -0.64292 -0.57467 1.16747 0.62165 0.48060 -1.64951 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.53968 1.00000 10104
0.50722 -1.02996 -0.83726 -0.38399 0.26596 -0.53878 1.09477 -0.31390 -0.70153 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 0.35359 1.00000 4843
-0.04036 0.03140 0.77332 1.42850 -0.88990 -2.24503 -0.51382 1.75180 0.45711 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 0.50247 1.00000 10396
-0.19527 -1.77684 -0.77283 2.11898 -0.99498 -2.00128 -0.70307 0.32170 0.24645 -4.59533 -4.53026 -4.52970 -4.49250 0.10707 -0.01041 0.05862 -0.01294 -4.49131 5.11771 1.00000 9543
-1.27962 -1.34444 -1.22379 -0.38399 0.05580 -0.53878 0.62165 -1.18786 -0.06954 -0.86842 -0.84881 -0.84867 -0.83701 0.10707 -0.01041 0.05862 -0.01294 -0.83672 -0.09305 1.00000 15280
0.63691 -2.16994 -1.90024 -1.33339 0.79135 0.19247 1.09477 -1.74401 -0.06954 -1.61380 -1.58510 -1.58488 -1.56811 0.10707 -0.01041 0.05862 -0.01294 -1.56764 0.65135 1.00000 6980
-0.00074 0.07071 1.41755 1.16958 -0.04928 -1.51378 -0.22995 -0.79060 -0.49087 -1.86226 -1.83053 -1.83028 -1.56811 0.10707 -0.01041 -3.38599 -0.01294 -1.56764 0.94911 1.00000 8842
-0.69962 -0.75479 -1.12716 -0.12506 1.10658 -0.78253 0.52703 -0.87005 -0.06954 -1.11688 -1.09424 -1.09407 -1.08071 0.10707 -0.01041 0.05862 -0.01294 -1.08036 0.05583 1.00000 308
-1.39850 -0.44032 -0.28966 0.13387 0.16088 -0.53878 -0.13533 -0.31390 0.14112 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 -0.83744 1.00000 15067
0.19740 -0.08653 -1.32043 0.39279 0.26596 0.92372 -0.79769 -0.71115 -0.17487 0.62234 0.37834 0.37834 0.38149 1.26564 -0.01041 0.05862 -0.01294 0.38148 -0.53968 1.00000 6820
-0.26012 -0.12584 0.96659 1.94636 -0.46959 -2.24503 -0.04071 0.48060 -0.38554 -4.09841 -3.30311 -3.30269 -3.27400 -3.36864 -0.01041 0.05862 -0.01294 -3.27311 3.92668 1.00000 1556
-0.59155 1.17138 0.54784 0.73803 0.89643 0.92372 -1.27081 -0.39335 0.03579 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.39080 1.00000 4004
-0.35378 0.89621 0.51563 2.89576 0.26596 -1.75753 -2.31166 -1.74401 -0.38554 -2.11072 -2.07596 -2.07568 -2.05551 0.10707 -0.01041 0.05862 -0.01294 -2.05491 0.35359 1.00000 8284
0.50001 -0.51894 1.32092 -0.38399 0.58119 -0.29503 0.52703 -0.79060 -0.06954 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.24192 1.00000 6844
-0.69602 0.81759 0.09688 0.04756 1.42182 1.41122 -0.60845 -0.79060 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 4758
-0.54111 1.60379 1.93294 2.11898 -0.25943 -0.29503 -2.50091 0.63950 -0.70153 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.05583 1.00000 6883
-0.69242 1.56448 -1.73918 -0.90184 -0.88990 -1.51378 0.81090 1.27510 1.51042 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.39080 1.00000 15981
1.72486 -0.20446 -0.16081 -1.76494 1.73705 1.65497 1.56789 -0.94951 0.14112 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.39080 1.00000 6000
-0.52310 -1.06927 1.06323 -0.38399 -0.57467 -0.29503 0.62165 0.87785 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 -0.39080 1.00000 3198
1.01157 -1.02996 1.19207 -1.41970 -0.67975 0.19247 1.56789 0.79840 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.53968 1.00000 2149
-0.28533 -1.54099 1.70746 0.13387 -0.46959 -0.05128 -0.22995 1.51345 0.03579 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.24192 1.00000 2566
-0.46546 -0.32239 -0.54735 -0.12506 -0.88990 0.92372 -0.32458 -0.31390 0.14112 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 2122
-0.13403 -0.59755 -1.80360 -0.55661 -1.31021 -0.05128 0.81090 0.24225 0.14112 0.62234 0.37834 0.37834 0.13779 0.10707 -0.01041 1.78093 -0.01294 0.13784 -0.83744 1.00000 6572
-0.79689 -1.26582 -2.38341 -1.41970 0.37104 0.19247 1.09477 -1.50566 1.93175 -0.37150 -0.60338 -0.60327 -0.59331 1.26564 -0.01041 0.05862 -0.01294 -0.59308 -0.68856 1.00000 13094
-0.53751 -1.02996 0.80553 0.04756 -0.78482 -0.78253 0.14854 0.48060 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.53968 1.00000 11005
-0.56633 0.18864 -0.64399 0.30648 -0.78482 -0.05128 -0.41920 0.24225 0.03579 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 0.20471 1.00000 4442
0.30548 1.56448 2.06178 1.34219 0.79135 -2.24503 -0.60845 -0.07555 0.24645 -2.85611 -2.32139 -2.32108 -1.56811 -3.36864 -0.01041 -6.83061 -0.01294 -1.56764 1.24686 1.00000 11859
-0.04397 -1.30513 -0.70841 -0.47030 -0.78482 0.92372 -0.04071 0.56005 0.24645 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 0.65135 1.00000 2766
-0.51589 1.68241 0.54784 0.04756 0.47612 -0.05128 -0.79769 -0.15500 0.56244 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 -0.53968 1.00000 3276
0.08933 0.69966 0.38678 -0.64292 0.89643 1.16747 0.24316 0.00390 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.24192 1.00000 3086
-0.75726 -0.75479 -0.35408 0.04756 1.10658 -0.05128 -0.04071 -1.02896 -0.91219 -0.37150 -0.35795 -0.35787 -0.34961 0.10707 -0.01041 0.05862 -0.01294 -0.34944 -0.83744 1.00000 3882
1.60598 0.38519 0.67669 0.30648 -0.46959 1.16747 -0.32458 0.79840 -1.54418 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 0.80023 1.00000 13784
-0.06918 -1.30513 -0.16081 -0.03875 -0.46959 0.67997 -0.22995 0.24225 -0.06954 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 0.05583 1.00000 7688
-1.45614 -0.00791 -0.19302 -0.38399 -0.46959 0.67997 0.24316 0.16280 0.03579 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 1.09798 1.00000 15656
-0.29254 -0.28308 -1.35264 -1.16077 -0.46959 0.43622 1.00015 0.71895 -0.06954 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 1.24686 1.00000 666
-0.13763 -0.08653 0.90217 -1.59232 0.68627 0.67997 1.37864 -0.39335 1.40509 -0.12304 0.13291 0.13294 0.13779 -2.21007 -0.01041 0.05862 -0.01294 0.13784 0.20471 1.00000 2817
0.21902 -1.02996 0.19351 0.22017 -0.25943 -1.27003 0.52703 -0.39335 -0.06954 -2.11072 -2.07596 -2.07568 -2.05551 0.10707 -0.01041 0.05862 -0.01294 -2.05491 1.54462 1.00000 11879
0.44237 -0.40101 -0.45072 -0.90184 0.89643 1.16747 0.43241 -0.71115 0.24645 0.62234 0.62377 0.62374 0.62518 0.10707 -0.01041 0.05862 -0.01294 0.62512 -0.68856 1.00000 563
-0.86173 -0.55824 0.80553 1.08327 -0.46959 -1.27003 -0.32458 -0.63170 -0.38554 -1.61380 -1.58510 -1.58488 -1.56811 0.10707 -0.01041 0.05862 -0.01294 -1.56764 1.09798 1.00000 15869
-1.04906 -0.44032 0.38678 -0.21137 2.36752 1.16747 -0.22995 -0.71115 -0.06954 0.37388 0.37834 0.37834 0.38149 0.10707 -0.01041 0.05862 -0.01294 0.38148 0.35359 1.00000 5243
-0.24571 0.18864 1.06323 0.91065 -1.31021 -0.78253 -0.79769 1.75180 -0.06954 0.12542 0.37834 0.37834 0.62518 -2.21007 -0.01041 -3.38599 -0.01294 0.62512 0.20471 1.00000 15369
-0.78968 -0.40101 -2.02908 -0.64292 1.31674 -0.29503 0.71628 -1.10841 0.24645 -0.37150 -0.60338 -0.60327 -0.59331 1.26564 -0.01041 0.05862 -0.01294 -0.59308 -0.83744 1.00000 7877
0.68734 0.22795 -0.03197 -1.16077 -1.73053 0.92372 0.90552 0.71895 -0.06954 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 1.54462 1.00000 5277
-1.55341 1.52517 -0.19302 -0.03875 2.26244 1.65497 -0.60845 -0.63170 0.24645 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.53968 1.00000 14963
-0.01515 -0.24377 0.61226 0.99696 -0.25943 1.16747 -1.64930 -0.23445 0.45711 -0.12304 -0.11252 -0.11246 -0.10591 0.10707 -0.01041 0.05862 -0.01294 -0.10580 2.88453 1.00000 16094
-0.73565 -0.20446 1.25650 -1.50601 0.68627 0.19247 0.14854 0.24225 1.51042 -0.37150 -0.11252 -0.11246 -0.10591 -2.21007 -0.01041 0.05862 -0.01294 -0.10580 1.09798 1.00000 1616
0.13976 0.03140 0.86996 0.65172 -0.99498 0.67997 -1.93317 0.16280 1.82642 0.87080 0.86920 0.86915 0.86888 0.10707 -0.01041 0.05862 -0.01294 0.86876 -0.39080 1.00000 14619
1.30337 0.42450 1.25650 0.99696 -1.10006 -1.02628 -0.79769 1.43400 -0.59620 0.12542 0.37834 0.37834 0.38149 -2.21007 -0.01041 -1.66368 -0.01294 0.38148 0.05583 1.00000 9605
-1.67950 1.21069 0.35457 1.68743 1.52690 -0.53878 -1.83855 -0.63170 -0.06954 -0.61996 -0.60338 -0.60327 -0.59331 0.10707 -0.01041 0.05862 -0.01294 -0.59308 -0.68856 1.00000 10722
-0.50509 0.07071 0.86996 -0.55661 -0.46959 -0.05128 -0.13533 0.63950 0.35178 0.12542 0.13291 0.13294 0.13779 0.10707 -0.01041 0.05862 -0.01294 0.13784 1.09798 1.00000 15442
-1.20037 1.05345 -2.76995 0.65172 -1.20514 -2.00128 -0.89232 2.94355 1.61576 0.62234 0.62377 0.62374 0.38149 0.10707 -0.01041 1.78093 -0.01294 0.38148 -0.39080 1.00000 7199
-1.76956 -0.00791 -1.09495 -2.11017 0.05580 1.16747 0.24316 0.40115 3.93304 1.11926 1.11463 1.11455 1.11258 0.10707 -0.01041 0.05862 -0.01294 1.11240 -0.98632 1.00000 7395
