Longitude Latitude HousingMedianAge TotalRooms TotalBedrooms Population Households MedianIncome Y outlier number
0.60380 -0.67974 0.18756 -0.69985 -0.43657 -0.27064 -0.43299 -0.82382 -0.05941 1.00000 18812
-0.03509 0.32686 0.98214 0.21051 0.54150 0.37664 0.57925 -1.27292 -1.34459 1.00000 17025
-1.17310 2.28856 -1.24268 0.89167 0.81451 0.32984 0.61326 -0.82714 -0.93035 1.00000 1808
0.60879 -0.83893 -0.52756 4.81180 7.45921 5.08155 7.90557 -0.17332 1.28123 1.00000 7092
0.14959 0.33154 -1.71943 0.36544 0.20915 0.32454 0.33077 -0.17953 -1.06727 1.00000 7983
-1.19806 0.77164 -0.28919 0.94943 0.37295 0.50292 0.37262 1.45966 0.77339 1.00000 453
0.48401 -0.66570 -0.76594 -0.02510 0.75753 0.51087 0.74404 -0.66048 -0.21280 1.00000 8411
0.92824 -0.94193 -0.52756 -0.05306 -0.35823 -0.07725 -0.28390 1.06282 0.31149 1.00000 2698
0.27937 -0.14133 1.06160 -0.69481 -0.67159 -0.66094 -0.74948 -1.22529 -1.45118 1.00000 7171
0.51895 -0.67506 0.26702 -0.00814 0.36583 0.47290 0.34908 -0.65569 -0.12614 1.00000 16332
-0.82870 1.42242 -0.13027 1.20567 1.02817 0.88881 1.17300 0.01302 -0.64004 1.00000 13415
0.71361 -0.67974 1.45889 0.37644 0.19965 0.24242 0.20784 -0.18648 0.17024 1.00000 15436
0.20949 -0.67038 -0.28919 0.37094 0.85487 3.64924 1.03175 -0.40714 -0.32546 1.00000 3300
-1.30288 0.99637 1.85618 -0.86258 -0.86150 -0.86405 -0.87502 0.01875 -0.97975 1.00000 17836
0.11465 -0.58142 -0.13027 -0.90154 -0.96596 -0.98149 -1.02934 -0.73944 0.21183 1.00000 2065
0.72858 -0.84829 0.58485 -0.40969 -0.46980 -0.50200 -0.41468 0.42996 0.09831 1.00000 20214
0.62876 -0.85765 0.10810 0.21097 0.52014 0.54972 0.53479 -0.39250 0.22917 1.00000 14812
0.81344 -0.86702 -1.40160 0.11196 0.49165 0.33602 0.58187 -0.03425 -0.30986 1.00000 12155
0.85337 -0.88106 0.18756 -0.40098 -0.05436 0.33955 -0.08250 -1.02105 -0.28993 1.00000 1276
1.15284 -1.14325 -1.95781 -0.13466 0.13556 0.08170 0.11891 -0.48625 0.08011 1.00000 284
0.62876 -0.77806 1.45889 -0.26117 -0.27514 -0.23796 -0.31267 -0.56795 -0.70243 1.00000 7694
-0.08001 -0.56738 -0.44810 -0.58296 -0.73806 -0.69538 -0.68408 0.76705 1.79426 1.00000 12873
-1.17810 0.66395 -1.16323 -0.89695 -1.02056 -0.98856 -1.01104 1.34265 1.15903 1.00000 2743
0.65871 -0.77338 0.82323 -0.49632 -0.18255 0.74664 -0.16358 -1.12270 -0.73623 1.00000 10780
-1.34281 0.85591 -0.20973 1.11445 0.50352 0.50380 0.59756 1.64726 2.54041 1.00000 8225
0.56886 -0.63761 0.58485 -0.74890 -0.68346 -0.10021 -0.65531 -0.44567 -0.51005 1.00000 18768
-0.75383 0.96359 -0.76594 1.75894 1.60029 1.88401 1.63073 -0.34008 -0.67210 1.00000 2731
1.21274 -1.37266 0.90268 -0.64576 -0.49354 -0.19999 -0.48007 -1.39589 -0.99101 1.00000 18721
-0.43938 0.57500 0.42594 -0.89971 -0.86625 -0.78281 -0.83056 -0.79924 -1.22066 1.00000 6879
0.54390 -0.64697 0.50539 -0.54721 -0.62173 -0.55674 -0.60562 0.57803 0.08704 1.00000 5264
1.27264 -1.36329 0.58485 -0.27767 -0.40096 -0.25033 -0.37283 -0.04967 -0.69290 1.00000 13487
0.75853 -0.89511 -1.16323 0.01707 0.35396 -0.20617 0.40924 0.16609 -0.15561 1.00000 20601
0.74855 -0.69379 1.29997 -0.70627 -0.71432 -0.66536 -0.69455 -0.24317 0.02031 1.00000 16959
0.63874 -0.79211 0.74377 -0.10486 0.21865 0.30776 0.16337 -1.21550 -0.85149 1.00000 9998
1.23271 -1.34457 0.10810 -0.36706 -0.15169 -0.43400 -0.22112 -0.52410 -0.58284 1.00000 17714
-1.35279 1.03382 1.61781 -0.32993 -0.21579 -0.49670 -0.31790 -1.02289 -0.73276 1.00000 17157
-2.28117 2.32602 -0.13027 -0.68197 -0.78791 -0.79870 -0.73378 0.08124 -0.68250 1.00000 12664
1.55215 -0.84829 -1.79889 1.02094 0.90709 1.39922 0.85912 0.04218 -0.88962 1.00000 15680
0.44907 -0.62356 -1.87835 1.59850 0.68157 0.89588 0.61849 2.12163 1.61313 1.00000 19455
1.24768 -1.33520 -0.20973 0.49929 0.20203 0.07994 0.33339 0.44407 0.53248 1.00000 15592
0.57884 -0.65165 0.74377 -0.98359 -1.03718 -0.90378 -1.04504 -0.39250 -0.26826 1.00000 13948
0.04477 0.40645 0.26702 0.37369 0.20678 0.47908 0.19476 -0.48178 -0.83676 1.00000 11352
0.86335 -0.93256 -1.40160 1.92717 2.73267 4.11284 2.95422 -0.76718 -0.07415 1.00000 7109
-1.53747 1.11341 0.90268 -0.55362 -0.61224 -0.63357 -0.63962 0.63477 0.85399 1.00000 1108
0.78848 -0.72656 0.50539 -0.73514 -0.78554 -0.41634 -0.80702 -0.51589 -0.62444 1.00000 15490
0.83839 -0.69847 -1.08377 0.92055 1.01867 1.26234 0.96113 -0.26596 0.13211 1.00000 18913
0.53392 -0.77806 1.85618 -0.88320 -0.49591 -0.91615 -0.48791 -0.84556 1.24049 1.00000 14272
0.13462 0.32218 -0.44810 0.40578 0.18304 0.25302 0.35693 -0.25433 -0.99101 1.00000 16804
-0.11994 0.52818 1.77672 -0.09936 -0.12320 -0.12493 -0.19235 -0.87788 -1.32292 1.00000 14115
-0.69394 0.94018 0.98214 -0.53575 -0.49829 -0.66448 -0.49576 -0.56795 -1.00661 1.00000 9822
1.11291 -1.14325 -0.44810 0.41724 0.03585 0.09495 0.04828 0.73973 0.15291 1.00000 19686
1.14286 -0.70315 0.02865 -0.25613 0.09283 -0.00660 0.06398 -1.07516 -1.12707 1.00000 11119
0.57884 -0.73592 1.14106 1.08099 1.23233 0.35722 1.22792 0.87454 2.54041 1.00000 4152
-0.25970 0.64054 -1.40160 0.51579 0.32547 0.83760 0.45370 -0.21627 -1.14614 1.00000 19704
-0.43938 -0.45969 -0.28919 -0.75898 -0.62173 -0.46756 -0.66578 -0.98468 -1.03434 1.00000 16952
-0.65401 0.88868 -0.84539 -1.09865 -1.18436 -1.17753 -1.21244 0.76121 -0.27606 1.00000 20397
-0.80874 1.50669 -1.63997 0.67760 0.40856 0.74399 0.56618 0.28310 -0.58458 1.00000 2325
0.57884 -0.79211 1.29997 -0.27401 -0.34161 -0.29978 -0.29436 0.45628 0.71707 1.00000 10743
1.21773 -1.26498 -1.00431 0.12937 -0.22291 0.23977 -0.14527 0.75563 -0.09841 1.00000 9090
-1.18309 0.78568 -1.87835 -0.12457 0.09520 -0.28565 0.00644 0.73352 0.34269 1.00000 9453
0.47403 -0.66570 -0.20973 0.27422 -0.04961 0.15146 0.03521 1.17736 0.44842 1.00000 8151
0.68366 -0.79211 1.29997 -0.37485 -0.30837 0.24683 -0.33098 0.09129 -0.42772 1.00000 12707
-0.33956 0.65927 -0.60702 -0.41794 -0.52440 -0.37042 -0.54807 -0.30734 -0.99795 1.00000 7762
0.67368 -0.45501 -0.92485 0.53826 0.29461 0.38989 0.22615 0.54182 -0.47192 1.00000 17738
1.32754 -1.34925 -1.87835 2.78435 2.55462 2.60194 2.68743 0.47934 0.29503 1.00000 17470
0.69364 -0.82956 0.82323 0.13258 0.46079 0.24418 0.37262 -0.78729 -0.39912 1.00000 20130
0.77351 -0.81083 0.42594 0.01936 -0.06385 0.10113 -0.00664 0.32884 -0.03428 1.00000 6235
0.81843 -0.87638 -0.92485 0.32327 0.62934 1.72683 0.85128 -0.26302 -0.39046 1.00000 1469
0.91825 -0.74997 1.06160 -0.30655 -0.37959 0.02960 -0.39637 -0.43856 -0.76916 1.00000 19565
-1.09824 1.43178 1.45889 -0.43032 -0.52203 -0.57441 -0.58469 -0.21833 -0.72583 1.00000 3671
0.95818 -1.03556 -0.28919 -0.21167 -0.26089 -0.72629 -0.38591 -0.24949 0.36869 1.00000 3278
0.59881 -0.68911 -0.92485 0.69411 1.44836 0.33779 1.41625 -0.19243 0.22137 1.00000 4458
0.98314 -0.82488 -1.08377 2.28746 2.45017 2.11714 2.39448 -0.22570 -0.59584 1.00000 1918
-1.26794 0.81377 1.61781 -0.71864 -0.82589 -0.89672 -0.85933 1.75485 2.54041 1.00000 13404
1.26265 -1.34457 1.14106 0.24535 0.30173 0.09583 0.32815 -0.38408 -0.56724 1.00000 5841
1.07797 -0.65633 -0.92485 -0.80069 -0.96596 -0.87111 -0.93780 1.19589 -0.44939 1.00000 5846
1.56712 -0.86702 -0.92485 0.75966 0.41331 -0.29536 -0.09296 1.19647 0.21877 1.00000 13388
0.68865 -0.86233 0.10810 0.21601 1.08277 1.86989 0.91667 -1.01695 -0.56464 1.00000 763
0.55888 -0.61888 -1.56052 -0.41106 -0.42707 -0.53467 -0.46176 0.09734 -0.21107 1.00000 17399
0.79846 -0.82956 0.50539 -0.43307 -0.40570 -0.14171 -0.31790 -0.15011 -0.28213 1.00000 10340
0.62876 -0.72656 1.61781 -0.03977 0.21865 0.10025 0.24707 -0.65738 1.24829 1.00000 10001
-0.68396 1.60033 -1.63997 0.51442 0.42518 0.28127 0.42232 -0.35450 -0.47972 1.00000 8712
1.16283 -1.32584 -0.84539 -0.19746 0.29224 -0.48698 0.21045 -0.03625 -0.81769 1.00000 6503
1.60206 -0.86702 -1.79889 9.84855 9.45809 2.42886 4.50266 -0.25833 0.28116 1.00000 4495
-0.66399 0.02722 -1.16323 1.09290 0.88098 0.60006 0.77542 -0.02888 0.36262 1.00000 3201
0.75853 -0.85297 -0.20973 -0.05169 -0.23953 -0.04281 -0.12958 0.72826 0.24043 1.00000 5160
-1.23300 0.61713 -0.13027 -0.29738 -0.38909 -0.41016 -0.40945 0.05055 0.51081 1.00000 18409
-1.22302 0.91677 -0.84539 -0.67418 -0.48642 -0.50376 -0.47222 -0.09389 0.05498 1.00000 14614
0.95818 -0.71252 0.02865 0.13350 0.22814 0.25125 0.32292 -0.13095 -0.26220 1.00000 6206
0.96317 -0.74529 -0.60702 -0.38264 -0.07335 0.99831 -0.04065 -0.73644 -0.90435 1.00000 6510
0.63375 -0.74529 0.50539 -0.70856 -0.45793 0.15853 -0.44345 -0.90478 -0.46845 1.00000 19705
-1.13317 0.75759 -0.92485 -0.12503 -0.15407 -0.04987 -0.15050 0.50786 -0.56551 1.00000 17284
-1.66724 1.60033 -0.13027 -0.84653 -0.78316 -0.99827 -1.02411 -0.05473 -0.96935 1.00000 10332
-0.84867 1.39432 -0.92485 1.84603 1.97300 1.24910 2.09107 -0.48715 -0.79083 1.00000 13451
0.76352 -0.80147 0.50539 -0.07644 -0.03774 0.64068 0.09798 -0.23622 -0.43899 1.00000 235
-0.30961 1.74078 -1.71943 -0.01135 -0.33923 -0.83314 -0.89072 0.62719 -0.28386 1.00000 19016
1.02806 -0.76402 0.58485 0.52955 0.49403 0.73516 0.45109 -0.34950 -0.71197 1.00000 5226
-1.03834 1.63778 -1.40160 1.00718 0.96407 0.80404 0.89313 -0.62453 -1.02048 1.00000 7675
0.90328 -0.70783 -1.00431 2.92645 2.30535 1.89814 2.58019 0.19520 0.59661 1.00000 13281
0.83340 -0.75465 -1.08377 5.23581 4.62471 6.68606 5.22457 0.63151 0.16764 1.00000 12421
-0.38947 0.23790 -1.56052 0.01615 0.25900 0.05168 0.10844 -1.13865 -1.26919 1.00000 16688
-1.27293 0.69673 1.77672 -0.09936 -0.12558 -0.30684 -0.16881 -0.56710 0.00038 1.00000 8148
-0.44437 -0.41756 -1.08377 -0.20662 -0.36060 -0.52849 -0.42776 0.79264 0.14077 1.00000 5081
0.59382 -0.82020 0.42594 -0.36935 -0.52915 -0.53290 -0.50361 0.62614 2.13916 1.00000 15675
-2.07653 2.26983 -0.28919 -0.28455 -0.03299 -0.60001 -0.65008 -1.13454 -1.12447 1.00000 6861
-1.33283 0.86996 0.10810 0.14679 0.12369 -0.20706 0.24707 -0.06547 1.91298 1.00000 15014
0.64872 -0.69847 0.02865 0.51900 1.59791 0.78991 1.38748 -0.58016 -0.02042 1.00000 71
-1.28291 0.83718 1.37943 -1.11377 -1.17249 -1.14044 -1.17320 0.14703 0.50388 1.00000 9791
2.29086 -1.19943 -0.84539 -0.66593 -0.41520 -0.92851 -0.97442 -0.37371 -1.29433 1.00000 16874
0.61378 -0.75933 0.66431 0.75874 1.33915 0.45523 1.18607 -1.09285 -0.87142 1.00000 6240
1.54217 -0.86233 -1.16323 3.11210 3.51845 0.25213 1.30901 -0.65317 -0.53431 1.00000 15070
-1.34780 1.10405 -1.00431 1.04752 0.47266 0.78285 0.58972 1.06288 0.31496 1.00000 8830
-1.35778 2.24642 -0.60702 0.09454 0.24239 0.20533 0.28369 -0.98768 -1.27439 1.00000 9303
-0.49928 -0.24433 -0.84539 0.13029 0.04297 -0.31567 0.13722 -0.18237 -0.43379 1.00000 2852
-1.27792 1.00105 -0.36864 -0.08103 -0.52440 -0.44990 -0.45914 1.68469 0.74653 1.00000 16759
-1.32784 2.23238 -0.84539 -0.24467 -0.38196 -0.32362 -0.30221 -0.42904 -0.96502 1.00000 5750
0.70862 -0.80147 0.10810 -0.78878 -0.72144 -0.68832 -0.75471 -0.71054 -0.20847 1.00000 990
1.12789 -0.74997 -0.36864 -0.30701 -0.56713 -0.56469 -0.51669 0.61119 -0.62704 1.00000 18663
0.55389 -0.77806 -0.76594 -0.08011 -0.04012 -0.57264 -0.13742 3.22634 2.54041 1.00000 7464
1.22771 -1.33052 -1.00431 -0.02831 0.55337 -0.26180 0.57925 -0.25570 -0.95288 1.00000 621
0.64872 -0.78274 0.74377 -0.69206 -0.63598 -0.37660 -0.61346 -1.74819 -0.99795 1.00000 5714
-1.22801 0.81377 0.98214 -0.23504 -0.26801 -0.34746 -0.16881 0.43428 0.67547 1.00000 4119
-1.30288 1.00573 1.69727 -0.45553 -0.51253 -0.62915 -0.56377 -0.30123 -0.39999 1.00000 8778
1.56712 -0.88106 -0.36864 -0.01823 -0.23715 -0.84109 -0.68670 -0.05157 2.54041 1.00000 16930
0.60879 -0.74061 1.22052 -0.35743 -0.10659 -0.04546 -0.07988 -0.93288 -0.42339 1.00000 19969
-1.37775 0.89805 0.34648 -0.20021 -0.53627 -0.52849 -0.47222 1.19184 2.54041 1.00000 13329
0.60879 -0.77806 0.34648 -0.52291 -0.15169 -0.13553 -0.13742 -0.94815 -0.54904 1.00000 19985
-0.08999 0.53754 -0.05081 0.28477 0.50827 0.49056 0.55571 -0.83045 -1.17127 1.00000 2730
-0.98843 1.80165 0.98214 -0.99688 -1.02293 -1.00798 -1.07119 -0.87704 -1.43038 1.00000 17214
-1.09324 0.79505 -1.87835 0.69548 0.42993 0.89146 0.51648 0.92639 0.68760 1.00000 541
0.75354 -0.77806 0.66431 -0.45415 -0.54577 -0.30772 -0.46961 0.23667 -0.41299 1.00000 17217
1.23770 -1.36329 0.82323 -0.62467 -0.69295 -0.57882 -0.67362 -0.93531 -0.90435 1.00000 7478
-0.89858 1.42242 0.58485 -0.38952 -0.47455 -0.39868 -0.47222 -0.69254 -1.16260 1.00000 12777
0.70862 -0.68911 0.74377 -0.07553 -0.02112 0.20798 -0.15312 -0.83914 -0.52218 1.00000 10796
0.58384 -0.71720 -0.13027 0.61572 -0.06623 -0.06577 0.05352 5.85829 2.54041 1.00000 19484
0.66370 -0.70315 1.29997 -0.30472 -0.23478 -0.15937 -0.18189 0.08239 0.46488 1.00000 14769
0.60380 -0.80615 1.06160 -0.31480 -0.27514 -0.21324 -0.20020 0.24352 0.16244 1.00000 3933
0.79347 -0.84829 0.42594 -0.61688 -0.75468 -0.49316 -0.67624 0.88322 0.09744 1.00000 10384
0.70363 -0.48310 -1.87835 2.13528 1.42699 1.49900 1.12591 0.58940 -0.45718 1.00000 2971
-0.86364 1.40837 -0.68648 1.08419 0.69344 0.79874 0.86435 0.11192 -0.40605 1.00000 20608
-0.82870 1.07128 -0.05081 -0.93775 -0.97071 -0.98061 -1.04765 -1.03953 -1.04994 1.00000 4322
1.17281 -1.13856 0.18756 -0.41244 -0.61936 -0.55145 -0.54284 0.32305 -0.01175 1.00000 20568
0.62876 -0.89043 1.85618 -0.44499 -0.61224 -0.67949 -0.56900 0.72552 1.25696 1.00000 6960
0.79846 -0.74529 0.26702 -0.51741 -0.57663 -0.08784 -0.45914 0.13071 -0.37746 1.00000 7159
0.62876 -0.76870 1.61781 -0.81536 -0.81165 -0.64593 -0.71024 -0.51357 -0.85669 1.00000 7057
0.60879 -0.69379 1.85618 -0.43811 -0.71194 -0.82343 -0.75471 2.72207 2.54041 1.00000 8211
0.88331 -0.87638 -0.13027 0.00882 -0.45793 -0.36071 -0.43037 1.59531 1.38608 1.00000 9301
0.63874 -0.74529 0.18756 -0.88733 -0.56713 -0.13553 -0.52715 -0.90351 -0.68250 1.00000 8855
0.49399 -0.73592 -0.28919 0.82704 0.36821 0.11879 0.35693 2.62975 2.54041 1.00000 16591
1.35250 -1.20879 -0.92485 2.93745 2.73267 3.18299 2.86791 -0.12416 -0.36706 1.00000 19137
-1.56742 1.32410 1.06160 -0.48670 -0.38434 -0.51347 -0.34144 -0.81940 -0.32459 1.00000 17106
0.82342 -0.73592 0.42594 0.08399 0.16879 0.25831 0.15291 -0.16632 -0.08021 1.00000 6623
-1.33283 0.86059 0.58485 -0.28180 -0.24902 -0.27240 -0.17666 0.03070 0.83406 1.00000 18338
-1.17810 0.88868 -0.13027 1.32760 1.03291 1.26234 1.20438 0.46170 0.31756 1.00000 1501
1.12290 -0.65165 0.02865 -0.61688 -0.65260 -0.97355 -1.01104 -1.02337 -0.89742 1.00000 16659
0.52394 -0.75933 -0.28919 0.05557 0.47503 -0.36336 0.34908 -0.38287 2.54041 1.00000 10364
-0.89359 1.38028 -0.28919 0.25681 -0.31312 -0.39515 -0.21066 2.42093 1.18850 1.00000 19545
0.56886 -0.68442 1.06160 -0.85203 -1.03480 -1.00798 -1.01104 3.86289 2.54041 1.00000 318
-0.82870 1.09000 1.22052 -0.19791 -0.15407 -0.13111 -0.16881 -1.21950 -1.27959 1.00000 122
0.71860 -0.79679 0.74377 -0.27309 -0.18967 0.30865 -0.14265 -0.18316 -0.03861 1.00000 20185
-0.48430 1.30069 -0.60702 -0.55041 -0.57900 -0.66889 -0.60823 -0.68638 -1.12187 1.00000 4412
0.86335 -0.85765 0.42594 -0.28959 -0.49117 -0.51436 -0.44868 -0.14774 0.20577 1.00000 11186
-0.50926 1.46455 -0.60702 -0.41611 -0.28701 -0.61326 -0.43299 -1.12859 -0.97195 1.00000 15326
-1.31785 1.01509 0.82323 -0.28317 -0.21579 -0.18056 -0.14004 -0.41846 -0.48405 1.00000 13992
-0.36950 0.77632 0.58485 -0.76402 -0.78791 -0.61238 -0.84887 -1.19849 -1.29346 1.00000 186
1.15784 -1.09175 -1.16323 -0.05627 -0.44369 -0.24238 -0.37283 1.28159 1.31849 1.00000 910
0.54390 -0.76402 1.85618 -0.58525 -0.33923 -0.79870 -0.34406 -0.63011 2.54041 1.00000 16962
0.69364 -0.85765 1.06160 -0.15345 0.19728 0.60800 0.16076 -0.95420 -0.64264 1.00000 15648
0.65371 -0.73592 -1.08377 -1.05877 -0.98495 -0.82608 -1.03196 -1.25387 -0.27606 1.00000 8519
0.46904 -0.68911 0.34648 0.11929 -0.19680 -0.27328 -0.23158 1.13094 1.22056 1.00000 4171
-1.42267 0.98700 1.85618 -0.28272 -0.28463 -0.37660 -0.13481 0.18451 0.55848 1.00000 10492
0.26439 -0.65633 -0.60702 3.28720 2.55462 2.44917 2.75805 0.60209 0.34443 1.00000 11368
1.01808 -0.77806 0.42594 -0.61551 -0.76655 -0.57529 -0.73901 0.01049 -0.57071 1.00000 2834
-1.29290 0.96827 0.58485 -0.18187 -0.34873 -0.19646 -0.31528 0.59672 -0.14261 1.00000 14515
0.70862 -0.27710 0.02865 -0.44223 -0.40333 -0.53379 -0.42514 -0.90046 -1.30039 1.00000 624
1.10792 -0.55801 -1.56052 4.20535 3.90065 4.67181 4.13648 -0.36245 -0.96415 1.00000 2044
0.62876 -0.81552 0.66431 -0.16399 -0.07098 -0.14877 -0.00403 -0.05620 0.11911 1.00000 9122
-1.46260 0.99637 1.69727 -0.29463 -0.30362 -0.36777 -0.32836 0.03986 0.76906 1.00000 11011
0.61877 -0.82956 0.74377 -0.78923 -0.85913 -0.80047 -0.85148 1.13847 0.42069 1.00000 5868
-1.54246 2.28856 -1.24268 0.17292 -0.12320 -0.05694 0.04044 0.35006 -0.30900 1.00000 1147
-0.44437 0.79505 -0.92485 1.59300 1.50296 1.34624 1.58103 -0.30818 -0.93642 1.00000 13269
0.60380 -0.81083 0.90268 -0.62559 -0.62173 -0.61856 -0.69455 0.61825 0.21703 1.00000 7914
-1.29290 0.98700 1.14106 -0.50503 -0.56476 -0.52937 -0.53500 0.09003 -0.84456 1.00000 4065
1.22771 -1.34457 -0.60702 -0.18783 0.14743 -0.30066 0.08752 -0.84761 -0.69810 1.00000 1752
-0.97844 1.37560 0.42594 0.34802 0.12844 0.08170 0.33339 0.11192 -0.76570 1.00000 2748
0.85337 -0.89979 -0.60702 -0.38539 -0.31312 0.72457 -0.26036 -0.37829 -0.46845 1.00000 16511
0.63874 -0.71252 0.90268 0.02074 0.47266 -0.24856 0.44324 -0.43404 0.49781 1.00000 16416
1.29260 -0.79679 0.90268 -0.16445 -0.09472 -0.03044 -0.12173 -1.01247 -1.15827 1.00000 2433
0.64373 -0.74529 -0.68648 -0.66134 -0.19917 0.40137 -0.12173 -0.88962 -0.23273 1.00000 15503
-0.83370 0.33154 0.34648 -0.43307 -0.54577 -0.55939 -0.62131 -0.63474 -0.36619 1.00000 16405
-1.18309 0.79505 0.66431 -0.83324 -0.63835 -0.75013 -0.62393 -0.88456 0.37389 1.00000 18228
0.75853 -0.76870 1.06160 -0.07140 -0.32499 -0.30066 -0.16096 0.69604 0.49001 1.00000 11901
1.12290 -0.52524 -1.00431 0.19997 0.17591 -0.12581 0.27323 -0.51468 -0.79083 1.00000 18744
0.56886 -0.65165 0.58485 -0.57608 -0.64785 -0.46756 -0.66316 0.42743 -0.19980 1.00000 14167
-1.42766 1.00105 1.85618 -0.48991 -0.13270 -0.68125 -0.19497 -0.62074 1.38522 1.00000 11648
-0.57415 1.30537 -0.92485 1.38352 1.29880 0.71662 1.18607 -0.43383 -0.54385 1.00000 19636
0.60380 -0.84829 0.58485 -0.39044 -0.53865 -0.46314 -0.54023 1.23911 1.14517 1.00000 5801
-1.43265 0.98700 -0.44810 -1.12386 -1.17249 -1.15457 -1.20198 0.35100 1.24049 1.00000 18123
1.16782 -1.29775 -1.00431 -0.65814 -0.16593 -0.68655 -0.14789 -0.43461 -0.92602 1.00000 6246
1.11291 -0.70315 0.02865 -0.52337 -0.59799 -0.38367 -0.57423 -0.91888 -1.18080 1.00000 19562
1.17780 -0.71252 -0.20973 -0.40281 -0.55526 -0.45961 -0.57161 -0.24233 -1.00488 1.00000 3166
0.72858 -0.80147 0.26702 -0.74248 -0.82589 -0.61503 -0.84364 0.22599 -0.48145 1.00000 175
1.16782 -1.29307 -1.08377 -0.15849 0.29461 -0.34569 0.24707 -0.45283 -0.02302 1.00000 9459
0.14959 -0.05705 -0.05081 -0.70902 -0.85201 -0.77839 -0.80963 -0.33834 -0.96242 1.00000 6292
0.77850 -0.90915 -2.03726 -0.77502 -1.00394 -0.96118 -0.98488 4.02639 2.54041 1.00000 5722
0.79846 -0.71720 -0.20973 -0.56692 -0.61936 -0.12405 -0.58469 0.06808 -0.40519 1.00000 723
1.13787 -0.77806 -1.95781 7.39435 5.92089 6.51651 5.81570 0.41901 -0.40086 1.00000 890
1.20276 -1.27434 -1.87835 -0.46607 -0.63123 -0.32009 -0.53238 1.16773 0.06711 1.00000 1743
0.60879 -0.67506 1.29997 -0.79428 -0.82589 -0.76691 -0.77302 0.08455 0.01945 1.00000 17311
0.65871 -0.74061 -1.63997 0.21509 1.70474 -0.29978 1.30116 -1.60944 0.59054 1.00000 11448
-0.54420 -0.24901 -0.76594 -0.48257 -0.34636 -0.63710 -0.60300 -0.92983 0.53248 1.00000 8136
-1.41269 0.97296 1.45889 -0.45232 -0.49829 -0.21412 -0.37544 -0.26749 0.14597 1.00000 2420
0.66370 -0.72656 1.85618 -1.15824 -1.22947 -1.18283 -1.24382 0.58624 -0.16774 1.00000 7745
0.61378 -0.67974 1.29997 0.18805 0.22577 0.01989 0.26015 -0.33197 0.17370 1.00000 10401
1.16283 -1.05897 -1.16323 0.94026 0.60560 0.89235 0.73096 0.35185 -0.22493 1.00000 18483
-1.29789 0.98700 1.37943 -0.85570 -0.84251 -0.64682 -0.84102 -0.85309 -1.06294 1.00000 17969
0.80844 -0.93724 -0.13027 -0.06727 -0.13507 -0.30331 -0.14789 1.05646 1.31676 1.00000 402
0.23444 -0.13196 -1.87835 0.89901 1.26556 0.43316 0.96898 0.08529 -0.65737 1.00000 19652
0.98314 -0.82956 -0.44810 0.14358 -0.15407 0.21681 -0.05895 0.69710 -0.39739 1.00000 4858
-0.80874 1.83442 -0.92485 -0.52841 -0.60274 -0.83402 -0.75471 -1.25334 -1.07074 1.00000 4455
-1.43265 0.99637 1.85618 -0.24100 -0.19917 -0.53820 -0.16096 0.01960 1.41382 1.00000 6834
0.33427 -0.64229 -1.87835 10.33720 7.08175 9.29901 7.79048 1.63205 0.99178 1.00000 10868
0.69864 -0.70783 0.50539 -0.03106 0.31835 0.23889 0.27584 -0.50283 -0.32633 1.00000 14607
1.30757 -0.88574 -0.84539 -0.29326 -0.31549 -0.13729 -0.26036 -0.61185 -1.00228 1.00000 6068
-1.35279 0.86996 0.02865 0.69319 0.23052 0.18767 0.33339 1.60089 2.16950 1.00000 7619
-0.84867 1.40837 -0.52756 -0.47616 -0.61224 -0.67861 -0.59254 0.23115 0.05758 1.00000 1621
-0.10996 0.52818 1.85618 -0.66501 -0.65972 -0.69803 -0.68147 -1.41894 -1.30646 1.00000 18166
0.82841 -0.89043 -0.20973 -0.10211 -0.06148 1.27294 0.02474 0.47018 -0.23360 1.00000 1023
0.79846 -0.79679 0.50539 -0.34322 -0.49829 -0.38543 -0.38852 0.13761 -0.07588 1.00000 18904
1.58210 -0.70783 -1.00431 1.38077 1.30829 0.97005 1.32993 -0.62995 -1.11667 1.00000 2167
-0.67397 2.05447 0.50539 -1.03264 -1.05854 -1.08039 -1.11828 -0.64475 -0.90435 1.00000 18594
-1.43764 0.99637 1.85618 -0.54033 -0.58375 -0.71040 -0.48268 0.40901 2.10710 1.00000 1461
-1.19806 1.27260 -0.92485 1.39452 1.37239 1.55110 1.66211 -0.06941 -0.73536 1.00000 7458
0.26938 -0.11792 0.74377 -0.23550 -0.34161 -0.51436 -0.23420 -0.45830 -0.99708 1.00000 10124
-1.16312 0.80909 1.45889 -0.74660 -0.69533 -0.74572 -0.67885 -0.48225 0.26556 1.00000 17350
0.72359 -0.82488 -0.60702 0.51717 1.28930 0.43581 1.24885 -0.71849 -0.43812 1.00000 14780
0.65371 -0.81083 -0.52756 -0.79840 -0.72619 -0.59295 -0.72593 -0.97963 -0.83329 1.00000 3494
-1.25297 0.95891 -0.20973 -0.01318 0.34209 -0.02161 0.28107 -0.63922 -0.19720 1.00000 546
-1.19806 0.62650 -0.36864 0.47179 0.78840 0.46671 0.87220 -0.56168 0.18757 1.00000 3472
-1.19806 0.99637 -1.63997 0.50754 0.10232 0.18325 0.17645 1.49072 1.51694 1.00000 454
