Sex Length Diameter Height Whole_weight Shucked_weight Viscera_weight Shell_weight Y outlier number
-1.15435 0.75790 0.77719 1.80488 0.27075 0.28221 -0.04191 0.36763 0.33077 1.00000 2397
1.26194 -0.32472 -0.33137 -0.34710 -0.54401 -0.49053 -0.42056 -0.62026 -0.59982 1.00000 2225
0.05380 0.84118 0.77719 1.20710 0.70515 0.35655 0.45535 1.30163 2.19193 1.00000 2407
1.26194 -0.15816 -0.02904 -0.22755 -0.46345 -0.26074 -0.64410 -0.42268 -0.59982 1.00000 312
0.05380 -1.03259 -0.88565 -0.70576 -0.97025 -0.98617 -0.74902 -0.99745 -0.59982 1.00000 2265
1.26194 -0.57456 -0.83526 -0.10799 -0.01783 0.18533 -0.08297 -0.19995 -0.59982 1.00000 1451
1.26194 -0.40800 -0.23059 -0.70576 -0.52055 -0.21793 -0.71253 -0.73880 -0.91001 1.00000 1759
0.05380 0.38315 0.57563 0.37023 0.28503 0.39035 0.73363 0.11617 -0.28962 1.00000 1125
1.26194 -0.49128 -0.53293 -1.18398 -0.80811 -0.71582 -0.97256 -0.79987 -0.28962 1.00000 429
0.05380 -0.90767 -0.68409 -0.22755 -0.94068 -0.96139 -0.84026 -0.85376 0.02057 1.00000 2737
-1.15435 -0.03325 0.27330 1.32666 0.29421 -0.27426 0.30024 0.83463 2.50213 1.00000 2223
1.26194 -0.57456 -0.38176 -0.34710 -0.80709 -0.71357 -0.49355 -0.67414 -0.28962 1.00000 1027
0.05380 -0.11652 -0.33137 -0.70576 -0.50628 -0.32833 -0.57110 -0.65259 -0.91001 1.00000 2280
-1.15435 1.29922 1.33147 0.37023 1.43833 1.40415 1.81026 1.04299 0.02057 1.00000 4
-1.15435 1.59069 1.38186 0.96800 1.85948 2.30531 1.51829 1.50999 0.02057 1.00000 1575
0.05380 0.84118 0.92835 0.48978 0.79183 0.96033 0.24093 0.83463 0.33077 1.00000 721
1.26194 -1.61554 -1.54071 -1.30353 -1.35264 -1.33537 -1.29190 -1.28483 -0.59982 1.00000 1780
1.26194 -0.32472 -0.33137 -0.22755 -0.56134 -0.42069 -0.62585 -0.58792 -0.59982 1.00000 863
0.05380 1.04938 0.87797 0.37023 1.03656 1.15183 1.26738 0.69094 -0.28962 1.00000 2755
-1.15435 0.54971 0.47485 0.13112 0.49815 0.52102 0.08582 0.33171 1.26135 1.00000 3844
-1.15435 0.75790 0.72680 0.96800 0.67456 0.56382 0.32761 0.61909 0.95115 1.00000 1061
-1.15435 1.04938 1.12991 1.20710 1.05186 0.71927 1.14421 1.49203 1.88174 1.00000 1112
1.26194 -0.69948 -0.68409 -0.46665 -0.79690 -0.66626 -0.89044 -0.85376 -0.28962 1.00000 83
0.05380 -0.11652 -0.07943 -0.22755 -0.52055 -0.63247 -0.40231 -0.31491 0.95115 1.00000 2094
-1.15435 0.50807 0.42446 0.25067 0.34315 0.20786 0.93436 0.08743 0.33077 1.00000 1938
0.05380 0.46643 0.52524 1.08755 0.38394 -0.03545 0.17706 0.58317 0.02057 1.00000 2576
0.05380 0.38315 0.32369 -0.46665 -0.05250 0.10198 -0.25633 -0.03471 -0.28962 1.00000 1807
1.26194 0.13331 0.17252 0.01156 -0.17691 -0.17738 -0.37494 0.08025 -0.28962 1.00000 1713
1.26194 0.00839 -0.07943 0.01156 -0.27174 -0.53559 -0.18790 0.10180 0.02057 1.00000 3879
-1.15435 1.17430 0.92835 0.84844 0.95600 1.11803 1.21720 0.54725 -0.28962 1.00000 932
1.26194 0.63298 0.37408 -0.10799 0.18713 0.38584 0.20900 0.10180 -0.28962 1.00000 3426
0.05380 1.29922 1.12991 1.08755 1.45261 1.07748 1.95624 1.57106 0.02057 1.00000 362
1.26194 -0.90767 -0.83526 -0.94487 -0.90499 -0.86677 -0.91782 -0.81783 -0.91001 1.00000 306
1.26194 -2.03194 -2.09499 -1.54264 -1.44034 -1.37367 -1.54281 -1.46445 -1.53040 1.00000 3742
1.26194 0.79954 0.82758 0.48978 0.48387 0.39035 0.59677 0.47540 0.33077 1.00000 3017
1.26194 -1.24079 -1.33915 -1.18398 -1.24557 -1.20020 -1.27821 -1.17347 -1.22021 1.00000 1126
0.05380 -0.15816 0.02135 -0.10799 -0.35026 -0.30805 -0.43424 -0.31491 1.57154 1.00000 3686
-1.15435 0.71626 0.72680 0.60933 0.84689 1.23969 0.69713 0.47540 0.64096 1.00000 2554
-1.15435 -0.53292 -0.58332 -0.46665 -0.63986 -0.60994 -0.66234 -0.59152 0.02057 1.00000 854
-1.15435 -0.15816 -0.23059 -0.58621 -0.70614 -0.67302 -0.70340 -0.61307 0.02057 1.00000 2138
1.26194 -2.19850 -1.94382 -1.42309 -1.48827 -1.45252 -1.41507 -1.39260 -1.53040 1.00000 731
-1.15435 -0.86603 -0.73448 -0.58621 -0.93762 -0.84875 -0.99993 -0.85376 -0.59982 1.00000 3647
-1.15435 1.04938 1.18030 1.56577 1.22113 1.48976 1.14421 1.41300 0.95115 1.00000 823
1.26194 0.25823 0.17252 -0.22755 -0.36861 -0.34184 -0.43424 -0.20355 -0.59982 1.00000 525
-1.15435 1.09102 1.18030 0.48978 1.28741 1.47174 1.18983 1.19386 0.33077 1.00000 1104
-1.15435 -1.65718 -1.69187 -1.30353 -1.33735 -1.26103 -1.30102 -1.35668 -0.91001 1.00000 627
0.05380 -0.28308 -0.38176 -0.58621 -0.58683 -0.84875 -0.57567 -0.38675 0.33077 1.00000 3626
-1.15435 1.46577 1.43224 1.44621 1.41590 1.50328 1.14421 1.44892 0.95115 1.00000 401
-1.15435 1.13266 1.02913 0.84844 0.79387 0.65844 1.11684 0.94240 0.33077 1.00000 2873
1.26194 0.34151 0.27330 0.13112 0.03214 0.17182 -0.20614 0.11617 -0.28962 1.00000 2091
0.05380 1.00774 0.82758 0.48978 0.68884 0.60437 1.23089 0.43229 -0.28962 1.00000 1660
-1.15435 0.46643 0.32369 0.48978 0.00155 -0.10304 0.18163 0.06947 -0.28962 1.00000 3738
1.26194 -0.57456 -0.43215 -0.10799 -0.79078 -0.93661 -0.58479 -0.67414 -0.28962 1.00000 1864
1.26194 -0.78276 -0.68409 -0.46665 -0.96107 -0.93886 -1.05924 -0.96512 -0.28962 1.00000 2030
1.26194 -0.69948 -0.63370 -0.58621 -0.57868 -0.40718 -0.63497 -0.77832 -1.22021 1.00000 931
0.05380 -0.28308 -0.43215 0.13112 -0.39615 -0.72033 -0.16509 -0.13529 0.02057 1.00000 1656
-1.15435 -1.44899 -1.43993 -1.18398 -1.28840 -1.29031 -1.31471 -1.16269 -0.91001 1.00000 754
0.05380 0.42479 0.17252 0.25067 0.09740 0.43090 -0.00542 -0.07782 -0.59982 1.00000 1394
-1.15435 0.71626 0.72680 0.25067 0.65417 0.92203 0.85224 0.18083 -0.59982 1.00000 2939
1.26194 -0.11652 -0.18020 -0.34710 -0.47262 -0.29904 -0.49355 -0.59870 -0.59982 1.00000 3914
0.05380 1.21594 1.23069 2.04398 1.49442 1.21941 2.79565 0.96036 0.33077 1.00000 2355
1.26194 -1.44899 -1.59110 -0.94487 -0.87134 -0.84199 -1.07292 -0.81424 -0.91001 1.00000 201
-1.15435 0.59135 0.52524 0.72889 0.61338 0.94907 0.68345 0.18802 0.02057 1.00000 3099
-1.15435 0.59135 0.27330 0.48978 0.46552 0.29798 0.39604 0.51132 -0.28962 1.00000 382
1.26194 -1.78210 -1.84304 -1.54264 -1.37406 -1.32636 -1.31015 -1.45367 -1.22021 1.00000 2419
-1.15435 -0.44964 -0.38176 0.96800 -0.65006 -0.75638 -0.47530 -0.54841 -0.28962 1.00000 420
1.26194 -0.86603 -0.98643 -1.06442 -1.12117 -1.05376 -1.18241 -1.08366 -1.22021 1.00000 2467
-1.15435 1.42413 1.18030 0.84844 1.86254 1.51680 1.90150 1.91233 0.64096 1.00000 1754
-1.15435 0.79954 0.52524 0.48978 0.24832 0.59536 0.17706 -0.07782 -0.28962 1.00000 610
-1.15435 1.34085 1.28108 0.84844 1.23031 1.25096 0.60589 1.58902 0.33077 1.00000 3252
-1.15435 1.13266 1.23069 1.32666 1.47198 1.31178 1.35862 1.84048 0.02057 1.00000 1482
0.05380 0.38315 0.87797 0.48978 0.53588 0.41738 0.86136 0.54725 1.26135 1.00000 3607
0.05380 0.21659 0.32369 -0.34710 -0.13000 -0.13232 0.29111 0.04432 -0.28962 1.00000 950
1.26194 -1.57390 -1.49032 -1.30353 -1.29860 -1.18217 -1.37402 -1.32794 -1.22021 1.00000 1336
-1.15435 0.42479 0.37408 0.72889 0.39516 0.85445 0.33673 -0.07782 -0.28962 1.00000 2878
1.26194 -1.90702 -1.89343 -1.78175 -1.42606 -1.38494 -1.39226 -1.46445 -1.22021 1.00000 293
0.05380 -0.40800 -0.43215 -0.22755 -0.71022 -0.76088 -0.60760 -0.65618 0.64096 1.00000 3455
0.05380 -0.19980 -0.33137 -0.58621 -0.47772 -0.78566 -0.29738 -0.35083 0.33077 1.00000 3438
1.26194 -0.65784 -0.78487 -0.94487 -0.79894 -0.88479 -0.95887 -0.49452 0.95115 1.00000 1657
-1.15435 0.42479 0.32369 0.13112 0.08414 0.15830 0.35498 -0.09937 -0.59982 1.00000 344
0.05380 0.84118 0.82758 0.37023 0.77449 0.47596 -0.16965 1.23697 0.33077 1.00000 815
0.05380 -0.49128 -0.18020 -0.70576 -0.39411 -0.80143 -0.21527 -0.09937 0.95115 1.00000 3559
0.05380 1.00774 0.92835 0.25067 0.67354 0.48722 1.41336 0.51132 -0.28962 1.00000 645
-1.15435 -0.24144 -0.07943 -0.10799 -0.44611 -0.39366 -0.33844 -0.68132 -0.91001 1.00000 2893
-1.15435 0.63298 0.87797 1.08755 0.58279 0.65844 0.75644 0.92085 0.33077 1.00000 3786
1.26194 -1.90702 -1.79265 -1.42309 -1.35876 -1.32636 -1.19154 -1.43930 -1.53040 1.00000 3308
1.26194 0.84118 0.62602 0.37023 0.74798 1.27799 0.22725 0.54365 0.64096 1.00000 4124
0.05380 -0.69948 -0.63370 -0.82532 -0.81627 -0.87578 -0.89044 -0.76754 0.33077 1.00000 2222
0.05380 -0.44964 -0.33137 -0.46665 -0.46345 -0.37338 -0.32019 -0.74599 -0.59982 1.00000 2672
0.05380 -1.03259 -1.08721 -0.58621 -1.07324 -1.01771 -1.22347 -1.04415 -0.59982 1.00000 3277
-1.15435 1.17430 1.07952 1.44621 0.89890 0.68548 0.79293 1.41659 0.64096 1.00000 3808
0.05380 0.79954 1.02913 0.25067 1.27926 0.99863 0.97541 0.58317 0.95115 1.00000 1796
-1.15435 -0.44964 -0.33137 -0.22755 -0.50831 -0.65274 -0.15140 -0.31491 0.95115 1.00000 3319
0.05380 -0.07489 -0.33137 -0.70576 -0.45325 -0.26524 -0.45249 -0.63822 -1.22021 1.00000 3574
0.05380 0.71626 0.77719 1.68532 1.05186 0.79136 0.36411 1.98417 3.12252 1.00000 276
-1.15435 0.46643 0.47485 0.72889 0.20651 0.21913 0.71538 -0.13529 -0.28962 1.00000 4077
1.26194 -0.99095 -1.03682 -0.94487 -1.14360 -1.10332 -1.16416 -1.10522 -0.91001 1.00000 2248
-1.15435 0.96610 1.18030 1.44621 1.11712 0.36331 1.15789 1.66086 1.88174 1.00000 4043
1.26194 -1.36571 -1.38954 -1.30353 -1.29044 -1.21146 -1.33752 -1.33513 -0.91001 1.00000 1764
1.26194 0.50807 0.42446 -0.10799 0.05355 0.09071 0.05845 0.15209 -0.28962 1.00000 707
1.26194 -0.19980 -0.33137 -0.34710 -0.52871 -0.45224 -0.51636 -0.58792 -0.91001 1.00000 3595
1.26194 -1.28243 -1.28876 -1.18398 -1.21498 -1.21146 -1.15048 -1.21299 0.33077 1.00000 1101
1.26194 -1.90702 -1.89343 -1.30353 -1.42810 -1.35565 -1.40139 -1.45367 -1.53040 1.00000 1629
-1.15435 -0.28308 -0.12981 -0.46665 -0.31559 -0.12106 -0.52092 -0.38675 -0.28962 1.00000 3660
1.26194 -1.78210 -1.74226 -1.66219 -1.38222 -1.33537 -1.27821 -1.39260 -1.22021 1.00000 477
0.05380 1.29922 1.43224 0.84844 1.31393 1.59340 0.92523 1.36989 0.33077 1.00000 699
-1.15435 1.42413 1.53302 1.08755 1.85846 2.36839 1.74183 1.42736 0.02057 1.00000 2285
-1.15435 1.09102 0.77719 1.32666 1.61372 1.20815 1.61865 1.76863 2.19193 1.00000 999
1.26194 -0.36636 -0.38176 -0.34710 -0.72348 -0.81270 -0.70340 -0.45860 -0.28962 1.00000 1775
0.05380 -0.74112 -0.83526 -0.70576 -0.80607 -0.81720 -0.74902 -0.60229 -0.91001 1.00000 3751
1.26194 -0.28308 -0.23059 -0.58621 -0.29723 -0.14809 -0.17421 -0.53045 0.95115 1.00000 2145
1.26194 0.42479 0.47485 0.48978 0.32786 0.61113 0.13144 0.05151 -0.28962 1.00000 2151
0.05380 0.92446 0.67641 0.25067 0.72555 0.78235 1.15333 0.37482 0.02057 1.00000 1388
0.05380 0.79954 0.72680 2.16354 0.53996 0.19660 0.58764 0.83463 1.26135 1.00000 1770
-1.15435 -1.32407 -1.13759 -1.42309 -1.16909 -1.18217 -1.25540 -0.99745 -0.91001 1.00000 1386
1.26194 -1.86538 -1.79265 -1.30353 -1.45156 -1.39395 -1.48807 -1.41775 -1.22021 1.00000 2455
1.26194 -1.65718 -1.59110 -1.66219 -1.33429 -1.22498 -1.32383 -1.42853 -0.91001 1.00000 141
-1.15435 0.46643 0.47485 1.32666 2.10115 2.63874 2.23909 1.45251 -0.28962 1.00000 1908
-1.15435 -0.36636 -0.23059 0.13112 -0.38493 -0.30129 -0.36581 -0.58433 -1.22021 1.00000 137
0.05380 0.00839 0.22291 0.60933 -0.22789 -0.31706 -0.05560 -0.31491 0.02057 1.00000 4040
1.26194 -3.23948 -2.80043 -2.37952 -1.63103 -1.56291 -1.58843 -1.65843 -1.84060 1.00000 1975
1.26194 -0.61620 -0.58332 0.13112 -0.61946 -0.67978 -0.73534 -0.52686 1.57154 1.00000 444
-1.15435 0.75790 0.87797 1.44621 0.79591 0.92203 0.42341 1.07532 0.02057 1.00000 2743
-1.15435 0.38315 0.37408 0.48978 0.37884 0.70575 -0.15140 0.43948 0.02057 1.00000 3057
-1.15435 0.34151 0.32369 1.08755 0.16368 -0.06924 0.47359 0.11617 1.57154 1.00000 3488
1.26194 0.71626 0.67641 0.25067 0.28095 0.24842 0.17706 0.76279 0.02057 1.00000 3474
1.26194 0.09167 -0.07943 -0.10799 -0.46141 -0.31481 -0.54373 -0.60948 -0.28962 1.00000 1274
0.05380 -0.28308 -0.28098 -0.34710 -0.57052 -0.51532 -0.66691 -0.46579 0.02057 1.00000 2207
1.26194 -0.24144 -0.07943 0.13112 -0.51137 -0.47251 -0.45705 -0.53404 -0.59982 1.00000 2496
-1.15435 0.54971 0.42446 0.37023 0.09230 0.04340 0.30024 0.00840 -0.59982 1.00000 2381
1.26194 -2.98964 -2.95160 -2.97729 -1.66060 -1.59445 -1.62036 -1.67999 -1.84060 1.00000 3413
0.05380 -0.15816 0.67641 0.48978 0.58483 0.67421 0.53290 0.48618 -0.59982 1.00000 4094
1.26194 -0.40800 -0.43215 -0.46665 -0.63272 -0.41168 -0.64866 -0.73521 -0.59982 1.00000 2809
1.26194 0.13331 -0.12981 -0.10799 -0.35332 -0.40042 -0.23352 -0.33646 -0.28962 1.00000 2918
0.05380 -1.28243 -1.33915 -1.42309 -1.22722 -1.20020 -1.07749 -1.21299 -0.59982 1.00000 3999
1.26194 -0.24144 -0.33137 -0.46665 -0.43795 -0.33283 -0.40231 -0.55919 -0.59982 1.00000 2308
1.26194 -1.07423 -0.88565 -0.94487 -1.06304 -0.94787 -1.15960 -1.06929 -0.59982 1.00000 2273
0.05380 1.29922 1.43224 0.84844 1.97674 2.05299 1.93343 1.55310 2.81232 1.00000 379
0.05380 -0.44964 -0.53293 -0.94487 -0.72042 -0.86452 -0.91325 -0.38675 0.02057 1.00000 2429
1.26194 -1.78210 -1.94382 -1.54264 -1.43014 -1.36466 -1.39683 -1.45726 -0.91001 1.00000 2372
-1.15435 0.09167 0.02135 -0.10799 0.06783 -0.33283 -0.25633 0.58317 1.26135 1.00000 440
1.26194 0.46643 0.37408 -0.34710 -0.24319 -0.25398 -0.36581 -0.02752 -0.28962 1.00000 3897
1.26194 -0.57456 -0.58332 -0.82532 -0.78364 -0.65950 -0.67147 -0.91483 -0.91001 1.00000 3524
0.05380 0.59135 0.62602 0.60933 0.38088 0.59311 0.09039 0.36045 -0.28962 1.00000 613
1.26194 -1.03259 -0.98643 -0.58621 -1.04979 -0.92309 -1.10486 -1.09085 -1.22021 1.00000 2203
1.26194 0.34151 0.32369 -0.10799 -0.12388 -0.13007 -0.38406 0.06228 -0.28962 1.00000 3719
-1.15435 0.46643 0.62602 0.60933 0.34417 0.15379 0.56027 0.65502 0.02057 1.00000 1483
1.26194 -2.32341 -2.29654 -1.78175 -1.54537 -1.48406 -1.52912 -1.56144 -1.84060 1.00000 2894
-1.15435 1.84053 1.58341 1.80488 2.24799 2.41796 2.53562 1.87640 0.33077 1.00000 1089
1.26194 -1.24079 -1.18798 0.01156 -1.07834 -0.98843 -1.07749 -1.12318 -0.59982 1.00000 277
-1.15435 0.05003 0.27330 0.37023 -0.26460 -0.32157 -0.19246 -0.24306 0.02057 1.00000 872
1.26194 -1.94866 -1.94382 -1.78175 -1.48929 -1.42774 -1.45613 -1.49319 -1.53040 1.00000 4120
-1.15435 -1.49063 -1.38954 -1.18398 -1.29248 -1.26778 -1.23259 -1.29202 -0.28962 1.00000 3184
-1.15435 1.59069 1.12991 0.96800 1.57294 1.57087 1.56847 1.48125 0.64096 1.00000 4039
1.26194 -1.36571 -1.38954 -1.18398 -1.24353 -1.18217 -1.27821 -1.24891 -1.22021 1.00000 3865
1.26194 -0.36636 -0.58332 -0.94487 -0.63170 -0.55362 -0.48443 -0.81065 -0.91001 1.00000 2029
1.26194 0.46643 0.17252 0.13112 0.00257 0.08846 -0.18333 0.13413 0.33077 1.00000 1395
1.26194 -0.19980 -0.23059 -0.46665 -0.54808 -0.34184 -0.70796 -0.74599 -0.59982 1.00000 41
1.26194 0.59135 0.52524 0.25067 0.00970 0.07945 0.10863 -0.02752 -0.59982 1.00000 3250
0.05380 0.59135 0.72680 0.25067 0.57361 0.62465 0.43254 0.65502 0.02057 1.00000 300
1.26194 -2.07358 -2.14538 -1.78175 -1.47399 -1.37592 -1.46526 -1.51474 -1.22021 1.00000 1205
-1.15435 0.54971 0.37408 0.01156 0.20855 -0.01517 0.48728 0.29579 0.64096 1.00000 1883
1.26194 -1.03259 -0.98643 -0.94487 -1.10383 -1.10332 -1.06836 -1.03337 0.02057 1.00000 1420
1.26194 -0.32472 -0.43215 0.01156 -0.77752 -0.76539 -0.80377 -0.05985 -0.59982 1.00000 2679
-1.15435 1.04938 0.87797 0.72889 0.91216 1.18112 0.45535 1.15076 0.33077 1.00000 1060
0.05380 0.84118 0.82758 0.13112 0.18612 0.34980 -0.06472 0.29579 0.02057 1.00000 2114
0.05380 0.13331 0.12213 0.01156 -0.05148 0.09297 -0.00085 -0.20714 -0.28962 1.00000 3078
0.05380 0.59135 0.57563 0.25067 0.55423 0.82065 -0.13315 0.18802 -0.59982 1.00000 1768
1.26194 -1.53226 -1.49032 -1.30353 -1.30574 -1.25201 -1.34208 -1.28483 -1.22021 1.00000 2775
-1.15435 0.25823 0.32369 0.01156 0.08516 0.21462 -0.22439 0.11617 -0.28962 1.00000 3033
1.26194 -0.69948 -0.78487 -0.10799 -0.62558 -0.85325 -0.82201 -0.31491 1.88174 1.00000 2206
1.26194 -0.32472 -0.28098 0.01156 -0.31763 -0.63923 -0.46162 -0.31491 2.50213 1.00000 3315
-1.15435 0.17495 0.12213 -0.22755 0.10250 0.06593 -0.10122 -0.06345 0.95115 1.00000 911
-1.15435 -0.15816 -0.23059 0.13112 -0.30845 -0.55587 -0.01454 -0.27899 1.57154 1.00000 1326
0.05380 0.75790 0.82758 1.20710 0.62358 0.49623 0.69713 0.78434 0.33077 1.00000 1305
-1.15435 0.63298 0.52524 0.25067 0.85301 0.78461 0.84768 0.36763 -0.28962 1.00000 1437
0.05380 0.25823 0.22291 -0.10799 -0.03414 0.20786 -0.16052 -0.12452 -0.28962 1.00000 1073
-1.15435 0.71626 0.92835 0.60933 0.90298 0.59536 0.04020 1.80456 0.64096 1.00000 1853
1.26194 -0.65784 -0.53293 -1.06442 -0.95291 -0.98167 -0.93150 -0.85376 -0.59982 1.00000 3915
1.26194 -0.11652 -0.12981 -0.82532 -0.56338 -0.56488 -0.48899 -0.53045 -0.59982 1.00000 517
0.05380 -0.19980 -0.23059 -0.58621 -0.30641 -0.29228 -0.38862 -0.31491 0.64096 1.00000 3933
-1.15435 -0.15816 -0.07943 0.37023 0.02602 -0.39591 -0.02823 0.33171 0.64096 1.00000 2684
-1.15435 -0.11652 -0.02904 -0.22755 -0.22687 0.05917 -0.20614 -0.49452 -0.28962 1.00000 2587
0.05380 1.17430 1.28108 1.20710 1.36083 0.98286 0.92067 1.69679 2.19193 1.00000 2011
1.26194 -0.44964 -0.23059 -0.22755 -0.49302 -0.42971 -0.58023 -0.46579 -0.59982 1.00000 2130
0.05380 0.75790 0.52524 0.25067 0.40332 0.60437 0.18619 0.25627 0.02057 1.00000 572
0.05380 -1.82374 -1.79265 -1.42309 -1.37202 -1.31510 -1.33296 -1.37105 -0.91001 1.00000 245
-1.15435 0.42479 0.47485 -0.10799 0.15960 0.29347 0.14969 0.15209 -0.28962 1.00000 1836
-1.15435 0.84118 0.82758 0.60933 0.72351 0.71026 0.51921 1.08609 0.33077 1.00000 64
-1.15435 1.13266 0.87797 1.32666 1.62902 1.05721 1.63234 1.76863 0.02057 1.00000 216
-1.15435 -0.57456 -0.43215 -1.06442 -0.64190 -0.60769 -0.72621 -0.63822 1.57154 1.00000 2340
-1.15435 -1.40735 -1.43993 -1.30353 -1.28024 -1.30834 -1.16416 -1.21658 -0.59982 1.00000 2353
1.26194 -1.78210 -1.84304 -2.14041 -1.39547 -1.31510 -1.29646 -1.39260 -1.22021 1.00000 3744
-1.15435 1.09102 1.07952 1.44621 1.10998 0.37683 1.43161 1.80456 1.88174 1.00000 1833
0.05380 1.25758 1.38186 1.32666 1.84724 1.46498 1.72358 2.63079 3.12252 1.00000 3177
-1.15435 -0.11652 -0.07943 -0.22755 -0.37779 -0.40267 -0.12859 -0.24306 0.64096 1.00000 2955
-1.15435 -0.19980 -0.07943 0.60933 -0.00763 -0.47476 0.22268 0.33171 0.95115 1.00000 583
-1.15435 -0.19980 -0.02904 0.01156 -0.43489 -0.53334 -0.41143 -0.24306 -0.28962 1.00000 495
1.26194 -1.57390 -1.64149 -1.18398 -1.35060 -1.35114 -1.28278 -1.28483 -1.22021 1.00000 2162
0.05380 1.25758 1.23069 0.84844 1.25988 1.43344 1.36318 1.07891 0.02057 1.00000 1168
1.26194 -0.65784 -0.48254 -0.70576 -0.82647 -0.79918 -0.94975 -0.71006 -0.28962 1.00000 2357
1.26194 -0.65784 -0.78487 -0.70576 -0.96005 -0.93210 -1.03643 -0.86453 -0.59982 1.00000 395
0.05380 -0.57456 -0.58332 0.01156 -0.52259 -0.73385 -0.43881 -0.45860 0.02057 1.00000 3357
-1.15435 0.46643 0.42446 0.37023 -0.00253 -0.17288 0.15425 0.04073 -0.59982 1.00000 904
1.26194 -0.32472 -0.38176 -0.58621 -0.75815 -0.76989 -0.76727 -0.63822 -0.28962 1.00000 2229
0.05380 -0.40800 -0.33137 0.25067 -0.55012 -0.73835 -0.53917 -0.31850 0.64096 1.00000 1962
-1.15435 0.00839 -0.07943 -0.22755 -0.42164 -0.42295 -0.30651 -0.39394 -0.28962 1.00000 2834
0.05380 0.79954 0.67641 0.48978 1.01107 1.47399 0.47816 0.63705 -0.28962 1.00000 1606
-1.15435 -0.15816 -0.23059 -0.82532 -0.56338 -0.54235 -0.51180 -0.59870 -0.28962 1.00000 1263
-1.15435 -0.94931 -0.98643 -0.34710 -0.95699 -0.98167 -0.84026 -0.88968 0.33077 1.00000 1384
0.05380 0.92446 0.92835 0.96800 0.98558 0.76433 0.61958 1.76863 2.50213 1.00000 3555
-1.15435 1.88217 1.48263 1.80488 2.79864 3.16367 3.12868 2.08117 0.33077 1.00000 1703
-1.15435 0.17495 0.32369 -0.46665 0.05661 -0.05347 -0.08297 0.00840 0.64096 1.00000 2860
1.26194 -0.03325 -0.18020 -0.22755 -0.55930 -0.55812 -0.64866 -0.35442 -0.91001 1.00000 757
0.05380 1.67397 1.63380 1.56577 1.61270 1.73308 1.22632 1.79019 0.33077 1.00000 3906
-1.15435 0.79954 1.02913 0.84844 0.65621 0.35205 0.41885 1.15794 0.64096 1.00000 2564
-1.15435 0.96610 1.68419 0.84844 1.28435 1.19689 0.77925 1.44173 0.33077 1.00000 77
0.05380 1.54905 1.58341 1.32666 1.83092 1.25546 1.42249 2.34340 2.19193 1.00000 2607
-1.15435 1.00774 0.77719 0.25067 0.80101 0.94681 0.84768 0.65502 -0.28962 1.00000 866
1.26194 -1.69882 -1.69187 -1.18398 -1.36896 -1.30383 -1.40595 -1.41056 -1.53040 1.00000 4159
1.26194 0.29987 0.32369 0.01156 -0.00763 0.19209 -0.37950 0.04432 0.02057 1.00000 3172
0.05380 0.54971 0.57563 0.72889 0.43595 0.46920 0.54202 0.22394 0.02057 1.00000 3424
0.05380 0.84118 0.87797 0.60933 0.88360 0.66520 1.25370 1.08609 0.02057 1.00000 4048
0.05380 0.46643 0.27330 0.01156 0.25342 0.52102 0.32761 -0.21073 -0.28962 1.00000 565
1.26194 -2.40669 -2.80043 -1.54264 -1.36692 -1.31059 -1.31015 -1.38183 -1.53040 1.00000 3670
1.26194 0.42479 0.42446 0.13112 -0.06882 0.02087 -0.27457 0.15209 0.02057 1.00000 1943
0.05380 0.29987 0.47485 0.48978 0.28197 0.41964 0.24093 0.25268 -0.28962 1.00000 3288
1.26194 -1.61554 -1.49032 -1.42309 -1.30268 -1.27454 -1.29646 -1.24891 -0.91001 1.00000 2347
-1.15435 0.75790 0.82758 0.72889 0.64499 0.59536 0.25006 0.74842 0.95115 1.00000 3366
0.05380 0.96610 0.72680 1.32666 0.64193 0.59536 0.49184 0.82026 -0.28962 1.00000 2805
0.05380 -0.44964 -0.43215 -0.46665 -0.58275 -0.58516 -0.28370 -0.63822 -0.28962 1.00000 2504
0.05380 0.09167 0.02135 -0.22755 -0.23299 -0.10979 -0.33388 -0.22510 -0.28962 1.00000 1677
-1.15435 -0.44964 -0.38176 -0.10799 -0.57460 -0.61895 -0.43881 -0.49452 0.64096 1.00000 3478
0.05380 0.67462 0.67641 0.84844 1.12834 1.12479 0.47359 1.14716 0.02057 1.00000 499
-1.15435 0.75790 0.97874 0.60933 1.04268 0.77559 0.92067 1.22979 0.64096 1.00000 1601
0.05380 -0.03325 -0.02904 0.01156 -0.27990 -0.37564 -0.39775 -0.17122 0.33077 1.00000 666
-1.15435 -1.90702 -1.79265 -1.30353 -1.43524 -1.42999 -1.38770 -1.40697 -0.59982 1.00000 1474
-1.15435 0.46643 0.42446 0.13112 0.35437 0.84543 0.15425 -0.06704 -0.59982 1.00000 3513
0.05380 1.09102 1.02913 0.37023 0.93969 0.78911 0.95717 1.22979 0.33077 1.00000 2517
0.05380 0.88282 0.82758 0.72889 0.78877 0.46469 0.21812 0.51492 0.02057 1.00000 3531
-1.15435 -0.07489 -0.38176 -0.58621 -0.43693 -0.08051 -0.23352 -0.66696 -0.28962 1.00000 921
-1.15435 0.17495 0.02135 -0.46665 -0.07289 0.33628 -0.36581 -0.35083 -0.28962 1.00000 741
1.26194 -1.36571 -1.49032 -1.18398 -1.32613 -1.32861 -1.31015 -1.17706 -0.91001 1.00000 1445
